666 110722
440 552 6504
580 664 14664
286 359 897
40 406 8949
522 579 7262
349 389 326
239 652 18088
474 570 4045
100 372 10748
233 335 7490
6 492 9618
338 456 2730
121 229 9033
416 470 3304
407 437 2212
362 516 3435
135 572 16824
272 547 6290
65 308 5878
118 366 10776
83 597 17815
71 342 9073
219 308 11306
573 618 3828
649 665 5173
209 432 5725
405 422 437
24 308 4559
26 311 7095
532 583 5949
441 442 310
200 435 3881
126 330 9967
76 440 8700
188 446 5644
163 214 3938
222 437 10112
104 531 16323
86 548 14866
221 630 13335
538 634 6053
400 578 9826
52 404 9788
53 547 14614
2 418 7747
212 648 11977
116 170 8286
216 445 8126
53 534 13811
117 470 14879
3 556 10997
296 452 2692
262 444 1450
116 153 11159
213 659 18612
203 387 5423
252 367 1188
11 30 1610
72 458 11002
335 406 691
333 557 7743
258 302 1653
173 615 12622
356 490 2483
120 561 15966
201 470 5767
5 334 7969
168 612 12531
116 507 12667
363 509 5208
217 293 10146
345 504 4236
347 496 2841
36 632 10814
101 214 10637
483 604 3283
116 499 12489
524 611 6471
439 490 2354
529 599 5465
272 324 1227
25 380 9973
139 511 6579
359 601 6874
105 128 3066
489 584 9741
46 49 1347
28 57 1274
132 545 13554
262 433 1738
0 551 8084
382 464 5085
59 107 8477
206 640 10628
326 595 10465
39 606 13203
76 412 9239
45 486 7730
238 568 10409
389 643 16373
39 60 1876
361 603 8114
68 88 1415
243 603 9030
64 119 6926
113 158 11676
258 606 8407
125 290 9621
158 447 3553
16 138 5069
207 230 3455
116 389 11747
21 31 2351
210 542 6926
75 249 6924
29 662 9178
400 546 7063
328 629 8977
554 589 4598
457 482 6176
565 631 3791
117 343 10629
92 456 13165
167 327 5237
419 654 16587
42 400 6928
279 355 455
282 536 5810
422 580 10213
76 598 15440
206 496 5304
161 663 17587
427 565 7293
82 218 9803
48 216 9511
375 468 4821
246 331 1927
253 615 8809
88 90 642
414 602 6399
161 226 5151
416 491 1183
464 560 4662
93 188 9489
67 563 16023
286 288 185
71 74 1365
278 589 11624
123 411 10046
5 25 1983
514 552 3876
416 512 2808
517 551 3914
113 129 3172
239 347 2060
243 519 4008
171 587 13047
418 554 6956
287 615 8413
70 489 11826
508 520 2532
75 401 8579
219 442 8636
195 240 4712
172 654 18840
195 481 11369
362 365 322
372 457 2846
130 443 8944
20 576 13671
170 405 4182
372 538 5511
366 572 9160
89 156 11412
271 272 115
113 304 10881
99 371 10366
49 126 5801
42 214 13459
369 606 7804
10 111 10195
159 371 3860
47 303 5156
430 510 3708
346 546 7226
91 285 8689
112 294 11205
25 588 13609
247 631 10509
543 652 12431
374 548 6456
373 427 1061
58 303 8349
253 468 5394
154 438 3124
364 501 2852
44 503 11463
23 592 12542
60 563 15233
342 486 1986
440 525 3714
270 284 754
92 269 10409
604 614 1070
627 643 8689
321 421 1435
330 578 10059
208 660 18759
185 224 4751
337 399 1086
322 559 6251
36 502 10764
24 425 9619
48 98 5598
135 401 8258
81 303 6631
505 554 3621
257 535 5392
152 473 6431
528 551 2487
242 466 6187
471 530 612
232 446 7893
83 425 8165
110 570 17227
159 587 8191
528 651 14036
308 365 4160
306 469 5852
96 642 14003
576 618 4947
164 348 5297
33 653 9473
591 604 3879
100 469 15777
269 479 8406
337 586 11533
393 444 431
68 567 16381
71 577 18701
37 153 9017
392 617 7647
55 307 7128
16 67 4213
150 275 1631
270 408 1016
210 580 8609
101 563 18274
474 571 4627
230 578 6110
207 529 7239
56 390 9732
409 555 6688
550 598 4324
473 570 3651
263 267 359
162 622 10356
482 504 8681
422 501 1937
229 388 7211
77 446 9274
108 598 16680
37 473 10562
14 397 6467
92 595 16087
528 575 5359
45 577 14821
227 597 11391
194 224 2998
342 613 8319
16 650 15371
247 613 9733
286 299 717
47 524 10327
564 659 10982
579 635 4754
129 358 8437
190 313 6571
106 135 4679
208 357 6965
142 600 11571
159 362 4024
86 339 7931
26 604 11648
204 378 6126
16 125 7305
86 656 15047
275 319 1022
298 415 2432
180 244 3886
82 384 8773
163 178 4339
160 300 5655
141 251 1306
291 358 1112
287 514 4815
315 624 7480
44 152 8711
442 510 4090
17 171 5677
92 531 15972
457 541 3139
200 517 4108
41 583 15835
317 538 6151
418 454 1502
242 383 1459
148 531 6652
224 383 7895
440 473 4566
40 234 5939
474 483 2209
21 335 9113
129 388 7692
357 475 6699
87 435 10666
444 449 1843
313 418 1899
92 475 14547
174 215 6230
247 408 1899
170 356 3740
329 500 3135
188 406 5386
222 259 8354
206 540 8030
160 626 10497
216 630 15608
267 533 6237
476 546 3927
268 383 1349
426 469 4241
230 536 5581
161 288 5177
91 250 8729
112 614 19172
232 432 7501
210 429 6449
31 609 11480
429 479 8424
120 515 12051
242 634 11048
107 598 16582
141 455 4373
120 392 10733
6 86 6355
227 440 9974
233 377 6970
28 559 13302
146 505 4991
220 288 8865
198 224 2895
63 642 14110
624 658 4000
24 329 8099
191 600 11107
439 498 3230
256 315 2161
247 549 8512
559 602 1964
408 606 7629
434 659 13727
377 656 15126
67 81 3030
146 476 8372
410 496 1874
300 479 7312
152 527 4254
22 394 9647
503 613 7861
2 626 5660
498 616 7182
228 611 12971
135 555 14248
60 273 9275
33 608 12167
302 591 12672
274 516 3686
178 221 4358
20 67 4214
219 663 13662
148 315 4469
126 395 10704
133 564 15382
75 603 14198
58 199 14153
128 290 8797
257 348 926
307 654 14706
234 347 3259
41 395 7289
42 364 6750
253 659 12301
530 648 13477
28 588 14151
405 624 8506
144 545 8408
289 385 1925
42 292 5775
192 625 13423
333 449 2565
590 650 6798
125 633 18695
434 602 6888
546 587 3332
257 503 3834
47 420 7251
0 467 3784
216 302 7410
331 390 428
296 311 1803
530 646 10147
106 429 13453
232 606 7019
183 277 4369
340 615 7894
127 179 6109
165 351 5386
289 429 2307
99 274 10280
293 525 5064
135 243 6686
532 597 5098
394 482 7112
10 638 12674
493 590 9841
97 202 13838
66 309 7010
381 603 7942
368 549 6779
202 450 5716
38 447 8437
334 362 718
54 415 10523
102 192 8193
272 299 1159
45 157 8730
271 650 18823
214 544 7290
32 426 8993
0 155 6539
369 602 7057
90 410 10063
33 529 12372
209 497 5183
348 380 1123
134 393 8482
265 555 8341
61 433 11610
493 648 16224
195 352 5647
93 109 4595
140 188 4328
269 427 1787
213 658 14663
125 140 7184
106 277 12307
222 369 8209
190 635 14554
275 413 1565
317 419 1751
282 312 1845
300 399 1774
100 645 13184
144 302 1939
359 664 14489
134 234 4875
468 474 2207
119 344 10366
220 323 9574
536 626 6690
57 588 15084
313 642 15243
87 534 14015
87 389 8814
251 499 2984
285 368 1298
219 651 13087
41 105 8531
122 541 13619
276 337 284
45 539 11352
268 623 9116
108 498 12856
158 194 3654
318 480 6566
354 568 8657
130 663 10226
133 335 8297
216 343 7544
74 372 8206
66 415 10868
147 358 1547
44 305 6354
38 198 12813
147 293 1882
296 329 834
83 347 7847
42 201 12354
315 591 10421
397 490 1832
19 117 10073
358 611 8700
260 444 1533
316 610 7705
153 433 667
423 454 1260
284 530 6019
16 373 5738
74 173 6752
14 422 6915
39 510 12384
215 587 8864
202 463 7415
73 258 8254
21 94 6286
547 575 3836
173 256 4313
80 271 7159
82 522 11483
127 241 7598
118 435 11443
24 407 9163
138 335 5363
651 655 1748
69 179 9605
9 384 8396
490 517 811
404 493 1930
160 527 3534
177 277 4964
326 612 7652
206 338 6610
267 476 7105
163 462 4929
549 586 4167
373 660 14747
266 498 3435
78 429 8928
144 308 4626
222 658 15284
167 536 8846
263 604 8738
505 522 2128
213 477 11819
86 212 11131
565 613 2892
360 473 6120
242 315 2986
407 506 4113
188 507 4464
458 572 6642
121 360 9408
286 539 6657
111 500 12064
280 569 9479
236 521 5168
4 238 8434
54 439 9320
370 513 4171
59 293 8760
92 461 12995
441 515 3458
358 600 9238
247 304 1306
494 548 4384
124 599 18289
20 227 17038
282 494 3071
125 353 9967
242 433 2126
84 515 10958
368 444 573
130 199 7167
351 386 1485
360 481 7909
115 546 17546
634 652 8111
295 451 2708
372 550 6395
512 627 8010
356 513 4290
42 505 11569
67 86 2521
326 407 1171
42 347 6704
250 637 15229
458 647 11621
467 493 4717
13 20 3812
337 387 1489
84 633 15901
280 603 7968
123 156 9850
169 524 7223
429 477 6500
195 311 7612
179 503 4431
322 638 13236
555 610 4452
103 140 7845
348 575 9700
42 508 11978
68 165 13860
90 458 12005
203 563 6789
164 427 3940
90 207 10118
113 638 14526
293 475 6926
21 648 11423
261 534 5972
38 239 7276
42 77 2654
235 305 1791
30 62 3054
327 608 8620
68 161 12502
58 233 16830
20 658 7755
25 344 8895
105 621 18437
194 529 6644
48 418 7213
294 388 2363
136 309 8891
23 556 14909
334 416 1536
12 168 6804
193 427 5256
11 268 5929
57 96 4265
367 509 4749
88 305 7772
37 565 13331
484 586 6180
440 625 7921
232 533 5979
319 364 1330
286 366 1012
276 540 6510
122 298 9541
24 121 9783
35 220 13321
168 248 3590
544 651 11798
404 500 2326
263 577 10684
472 489 2879
169 560 10911
171 197 3906
234 496 5525
253 422 1659
125 375 9634
19 25 1644
430 567 8243
272 356 71
53 492 12080
205 245 6724
511 656 12246
269 278 221
173 275 4889
39 249 6817
54 628 10894
76 597 16073
165 420 4383
0 513 7277
503 541 3475
359 572 9262
348 582 11255
484 590 6170
112 290 11172
545 657 9156
133 332 7890
389 594 10748
29 647 15275
599 660 9186
209 559 7632
238 356 1833
151 160 3044
434 468 4164
158 169 5244
344 575 10036
305 444 2082
2 63 6653
24 344 8177
531 574 4217
216 237 5864
29 431 8341
368 524 3413
18 514 11412
82 596 17232
479 587 7244
198 276 6517
171 214 5869
127 573 16780
252 503 4205
396 632 8594
237 422 2307
25 473 11210
423 579 9914
184 244 3530
534 653 13469
191 549 7410
122 148 7244
205 640 8286
464 508 6677
165 314 5702
164 175 5479
140 253 1916
346 656 14635
308 411 4786
214 224 1327
300 665 16716
54 660 6683
186 349 5009
161 483 9989
365 612 8070
222 358 8476
45 222 12641
420 480 7828
269 408 1119
134 136 1753
646 648 3621
73 273 7822
49 347 7620
30 530 11084
99 332 10439
195 493 4472
290 574 10313
228 589 10806
227 656 13204
196 451 6532
18 410 9056
55 113 7205
87 411 9549
46 602 11490
358 559 6541
366 639 13110
78 344 7292
24 353 8408
644 664 9203
78 617 13677
102 459 12770
113 343 11436
324 436 1396
631 641 7670
215 364 8444
205 593 10326
326 391 556
593 645 3241
531 548 1509
114 272 11406
9 624 7956
25 567 13294
388 611 9409
87 521 12148
109 613 19668
212 458 6707
18 437 7463
20 449 9500
472 639 8583
305 616 8209
134 476 14151
229 481 11580
204 507 2209
138 370 4513
251 411 1874
277 462 3691
383 486 1015
34 527 11965
217 313 11471
194 541 7084
9 456 8481
265 637 14628
27 442 9043
343 527 4419
415 501 1619
372 646 15055
74 335 8213
273 453 2049
41 624 9920
373 588 10602
281 493 2958
303 457 4049
392 522 3166
261 345 733
69 314 9831
426 504 2819
585 618 5786
84 661 9444
67 222 13397
28 555 14996
101 576 18097
590 641 3800
435 573 7076
271 340 300
77 413 8813
311 387 3385
246 277 1317
80 366 7650
497 541 3689
570 646 5772
141 254 1569
361 661 14813
53 605 13109
22 410 10264
411 488 1090
168 536 8829
48 599 13026
120 527 13281
459 549 4426
25 37 2321
252 430 1522
70 369 9977
207 531 7961
9 469 9419
565 665 12111
20 419 9702
182 264 3865
18 561 11449
437 535 4246
307 308 1468
3 246 8304
239 625 10936
448 660 13351
308 554 10515
73 422 9014
37 598 12620
267 573 9592
9 41 2076
5 581 13308
396 465 3696
511 584 7861
65 557 16700
310 618 6017
357 464 4626
468 469 701
398 581 10430
165 207 4060
1 171 10405
71 406 9980
481 595 4469
165 200 1728
24 277 8029
436 509 5267
97 384 11136
20 639 12411
431 573 8043
26 290 7431
166 436 6516
205 267 7325
66 656 12444
32 138 7405
321 497 3039
374 565 8122
134 605 15725
116 378 11112
264 374 1204
135 433 8554
405 628 8602
37 275 6720
92 435 13100
430 464 5122
131 135 1551
78 625 13151
171 547 8526
98 215 11355
452 567 6870
118 589 16418
108 563 16012
155 544 4971
0 332 4311
256 489 2418
572 607 1603
148 434 2399
125 196 8466
111 273 11227
266 385 1585
80 503 10376
265 512 5089
438 498 3137
226 551 7818
161 389 4687
137 567 18234
113 366 11541
98 120 3277
63 391 9765
198 418 5622
35 604 13005
256 638 14614
104 198 10860
6 76 5251
3 194 13571
405 406 211
58 132 7115
139 305 3061
106 648 8903
15 419 6293
524 538 1777
83 446 9144
457 564 5505
56 438 9917
252 549 7989
10 614 9979
148 647 14709
414 605 7047
24 449 9135
351 650 18778
293 640 14494
220 624 14792
63 618 12503
17 79 3751
516 657 12966
499 587 8557
20 55 2946
192 326 6126
376 461 3392
157 535 3428
193 360 5691
159 478 10053
156 212 5176
320 639 12923
307 469 6109
65 281 8648
528 626 6873
134 160 8684
596 604 2931
517 644 13464
418 438 1876
248 564 9412
309 333 4117
160 619 9098
327 617 7626
238 370 1508
125 225 8450
169 229 7508
566 575 1786
175 249 4134
258 533 5656
7 290 6913
62 103 5301
291 591 12185
115 394 12783
595 627 3067
61 427 11376
164 384 4102
253 373 1016
547 617 4923
193 503 3877
199 461 6996
369 515 3322
133 456 10242
47 618 10819
458 598 6709
56 346 9542
237 345 1941
193 477 11690
168 497 5699
214 287 8735
520 591 8558
65 541 14759
154 452 2173
80 264 6576
114 383 11534
175 648 15707
303 556 8884
23 198 15262
317 558 8529
409 639 12606
104 144 9494
201 343 6508
131 443 8790
210 587 9213
234 321 3493
323 427 1968
392 436 1981
358 584 11702
196 507 3219
396 557 7222
519 632 7288
394 639 12461
542 596 5198
83 373 7724
385 630 9836
311 604 6734
50 304 6699
451 627 7469
187 433 3810
58 616 12534
434 612 7755
239 244 772
22 85 6851
59 167 8544
126 172 5912
314 606 7089
224 365 8640
371 628 9495
351 415 1594
449 492 2166
220 494 7367
581 606 3528
164 618 8908
115 160 11988
213 661 17120
147 470 5609
94 394 10822
285 655 16696
158 595 9656
53 213 15594
135 628 16094
78 297 6567
5 431 9471
178 267 4893
199 439 6774
50 342 7634
239 609 10192
611 631 1086
155 172 4872
221 256 7840
152 368 1799
23 354 9442
99 284 9632
153 660 16320
26 388 9644
64 491 11671
135 596 18611
279 293 521
330 617 7840
405 663 16414
478 496 8591
27 228 15037
174 661 14081
198 493 4540
172 216 2885
155 386 1723
26 454 9776
16 378 5865
43 561 13026
274 368 824
195 621 11597
47 582 16491
150 172 3533
151 625 10386
284 331 1181
60 567 15448
429 475 5965
284 286 290
170 348 4081
572 594 2397
12 477 7967
20 311 7647
503 551 4139
455 578 7880
344 594 11271
399 593 11908
420 488 1396
324 581 10564
231 624 10959
462 646 11561
275 350 660
32 409 8535
448 528 2814
71 209 12139
210 231 2296
397 430 1188
400 491 2485
178 641 14732
115 442 13142
49 512 11947
103 548 16374
277 546 7724
352 473 5753
252 393 1701
182 280 4206
193 262 5585
93 361 9665
60 352 9419
417 579 10218
410 540 5198
99 518 13088
416 434 1030
202 348 6295
139 492 5237
396 542 5624
160 624 10351
270 560 7427
5 522 10683
429 524 2385
94 125 3345
44 193 11178
113 645 12490
569 598 945
166 425 4171
36 652 11445
14 495 8691
350 470 4308
328 363 621
178 576 11490
163 420 3756
312 544 5973
72 419 8761
65 314 9400
179 335 5283
333 631 8894
138 636 17868
226 321 9957
19 139 8573
360 510 4913
195 548 7007
364 636 13261
103 573 18438
550 584 5539
47 245 6141
228 437 11061
396 501 2621
101 144 8796
284 436 2827
257 317 1863
84 88 2240
134 194 6621
132 655 16072
246 421 1855
83 533 13028
30 67 3430
42 423 7669
84 361 7470
88 553 15665
345 536 5505
57 406 10522
67 656 12577
60 456 11535
182 646 16220
42 135 5654
118 246 9249
239 664 13044
293 379 1756
169 464 9384
146 613 9983
204 536 4894
74 319 7922
414 637 13125
191 494 4023
121 156 10308
451 563 5853
122 528 12762
501 566 6767
245 442 2367
62 74 2230
77 648 13823
78 197 10141
150 610 9372
252 460 3933
354 566 8600
281 630 9257
497 549 5082
101 278 10284
45 621 10971
312 615 6212
510 558 3310
556 653 12516
268 472 5311
70 472 14015
150 248 1282
168 295 4735
507 625 9575
406 621 8138
115 238 10043
402 546 6712
341 601 7096
214 639 10230
336 507 5511
292 560 7717
366 412 1096
155 220 6698
69 380 9849
149 322 2542
202 353 6316
558 573 2481
108 208 8636
439 506 5172
612 644 8525
170 399 4459
453 582 9657
452 515 2376
341 456 2659
44 507 12604
4 19 1640
129 233 10340
609 624 2550
624 649 9828
267 342 548
59 438 10147
45 635 12824
115 291 11484
349 507 5180
393 569 8458
173 290 4918
85 363 7653
47 343 6229
536 627 6394
277 330 567
105 319 12715
333 545 6818
28 156 11979
245 593 13908
437 538 4886
166 575 12738
112 642 11641
386 640 12887
409 433 1040
343 611 8816
121 516 11522
460 562 4415
333 593 12708
142 587 12469
505 662 18550
123 361 8990
351 428 1739
129 660 13179
163 634 9219
515 538 2027
174 306 5204
90 355 9280
3 297 6717
62 644 13076
402 466 4267
494 639 11160
189 397 5267
237 484 10190
66 320 9331
417 491 2306
159 262 4060
1 543 8301
248 504 4577
373 473 5735
89 427 10397
145 409 2451
1 630 5600
186 192 953
143 179 3199
14 78 3090
250 383 1304
19 552 12475
207 513 5348
234 494 5483
55 269 8937
607 661 12250
4 450 7616
3 653 8616
372 588 10706
134 336 7609
90 540 15227
292 346 977
256 291 1286
128 488 10248
406 617 7799
16 160 9279
36 257 7193
181 275 4316
190 394 5531
359 651 18127
276 323 1356
12 415 7771
249 645 17605
65 629 12575
181 410 4292
95 567 18343
138 262 4405
510 579 6147
64 318 8414
92 125 4554
321 661 14378
289 544 7382
318 599 9214
69 475 13310
103 114 1325
337 502 4036
162 245 3978
197 417 5178
274 570 9506
200 338 6087
109 457 14447
510 518 1689
151 258 895
180 300 5983
507 621 8381
21 337 9017
191 256 4519
397 545 6185
616 664 15616
44 517 10674
31 454 9203
248 513 4894
61 96 3623
552 631 5199
293 312 1983
409 441 943
383 527 3769
104 621 17820
177 337 4970
217 657 15831
306 566 9451
41 163 11252
268 517 3716
70 647 15763
483 541 5835
381 646 14968
239 242 392
110 646 13174
58 123 7511
141 447 4425
353 478 7292
125 470 14312
362 584 12080
13 386 7214
142 462 5651
31 372 7927
273 475 6809
454 464 4077
103 112 1821
231 289 8545
286 587 11303
286 492 3511
167 591 15444
553 615 4868
158 231 4453
92 118 5363
270 567 9168
187 286 4991
92 402 11432
373 436 2807
197 226 3736
447 644 14461
70 137 3062
204 637 12505
309 470 6587
295 655 16332
416 490 851
87 91 969
567 583 2953
230 297 9521
230 547 5346
225 583 8898
240 663 14828
103 377 10523
484 488 8274
196 469 7635
122 124 333
407 640 12773
301 566 9079
375 526 4521
282 661 14321
252 518 3608
56 326 9224
417 525 3763
259 529 5655
115 182 9097
160 249 4950
59 562 15320
502 629 9010
293 446 2411
439 612 6685
39 325 7417
591 619 4934
423 539 5420
188 561 9361
28 438 9152
296 363 1140
81 311 8466
280 282 104
71 455 11449
315 380 2259
73 483 11440
127 214 8737
49 263 6645
300 455 2987
17 511 8962
139 339 3172
317 647 14345
1 235 7527
124 281 9199
504 566 6467
530 547 1321
64 494 11620
266 284 488
349 354 242
73 348 8203
258 641 15576
194 209 1708
186 279 5012
42 454 8480
481 488 7107
270 425 1307
178 336 5070
124 304 8828
107 366 13701
235 275 1713
124 575 15830
419 588 10369
89 463 11217
179 371 4447
540 635 7133
427 616 7340
569 605 1472
306 387 2438
21 275 8887
310 533 5287
542 573 2927
311 312 519
181 391 4859
175 185 2910
33 120 8471
165 367 4884
426 632 8751
162 306 5402
155 391 2694
302 371 1452
63 117 6044
311 498 4293
462 581 8162
175 199 4618
80 190 7894
498 661 17569
213 495 5627
47 461 8303
585 641 3086
344 525 4426
393 503 3775
541 619 5180
129 271 8089
359 525 4041
191 446 4832
545 637 7952
14 376 6348
31 254 7456
139 197 5303
184 569 10133
41 484 9185
122 614 17173
85 420 8259
85 459 10594
98 467 15067
4 30 3196
146 293 1968
356 605 8125
28 409 9833
17 645 16877
184 202 3697
143 390 2980
17 286 3761
165 570 7025
206 597 12167
437 571 7813
82 480 11329
367 520 3101
283 300 903
45 641 17313
371 554 7364
399 555 6663
125 555 15177
232 386 7806
127 226 7783
171 461 7323
48 97 5165
98 431 11672
74 174 6836
240 603 9412
342 483 7863
136 617 16130
357 443 1376
274 591 11854
436 535 4776
238 406 2413
79 283 7238
107 553 14859
266 603 8436
438 618 6293
172 428 5080
320 631 8410
216 416 7482
278 514 4294
84 521 11165
197 451 5845
404 622 8576
271 600 9621
561 591 4401
149 153 1324
60 581 17034
132 232 10502
177 333 5194
65 260 8840
23 485 9098
407 483 7577
235 628 10951
363 415 1470
134 352 7722
124 487 9745
122 364 9320
319 493 3038
41 517 9866
420 635 11810
335 344 422
443 450 1500
118 443 11965
385 629 9824
543 563 1672
47 198 11504
650 665 5422
353 502 3857
145 570 11010
90 387 9479
115 493 13255
154 392 2587
116 309 11512
187 364 4559
152 475 7662
285 665 15666
149 589 11880
459 603 5565
96 419 10208
10 219 13645
245 367 1360
485 560 4112
247 293 1329
241 273 1634
26 207 13545
394 396 305
460 508 2878
243 562 8589
25 353 9119
222 457 8274
89 539 15090
411 506 3961
240 536 6677
146 491 3698
311 436 642
79 247 6166
321 386 2022
202 655 13295
357 542 6174
215 346 8681
142 619 10074
266 563 8627
267 543 7130
73 441 8604
136 178 6719
357 367 381
104 553 16319
461 475 3489
148 195 2833
317 575 10062
156 480 8651
13 15 379
211 637 13307
459 653 15566
344 399 1049
33 537 13106
301 619 7343
368 559 6241
308 389 3806
420 439 1858
476 598 3315
284 451 2993
158 449 3787
374 510 4327
338 454 2131
305 552 8330
385 653 17306
264 495 3488
378 379 524
240 306 1999
168 573 12478
196 500 4354
556 557 184
16 169 5890
34 644 13810
203 350 6613
409 625 8897
83 191 7869
51 290 6913
130 634 17254
91 471 13949
556 622 5750
165 620 8575
158 470 3928
127 647 15537
63 269 9012
96 485 15029
339 543 6636
219 472 8683
39 298 6658
204 286 7377
322 331 529
442 612 6830
202 637 11908
219 257 7444
383 556 6933
12 328 6187
63 635 12896
142 287 2017
8 585 13763
182 619 11418
87 577 18121
166 657 18076
280 470 4939
357 579 10616
146 535 6230
322 359 1176
7 293 6825
41 430 8024
470 628 5708
380 634 9994
9 574 13143
311 472 4520
5 308 4386
234 487 4564
188 575 10570
181 642 15622
587 615 4242
141 174 2633
102 273 10114
49 129 6625
146 172 2951
49 286 6886
374 480 7686
229 303 9858
67 445 10814
388 425 792
270 474 6575
300 454 2871
48 597 13866
44 459 10277
194 205 2672
233 515 3996
21 543 12500
438 468 2949
421 570 8788
145 439 3427
223 316 10102
134 164 9306
121 473 15311
155 423 1783
286 397 1352
50 656 13525
78 251 6923
118 385 10281
280 289 324
311 461 2214
276 635 11991
182 266 3773
241 506 5258
134 193 6620
459 485 6878
295 611 9065
523 548 3245
395 471 3601
149 253 1121
25 175 10671
27 483 8908
29 453 8238
406 491 2008
112 646 13474
423 612 7886
375 580 11176
238 487 2947
269 342 335
379 560 7368
418 452 1708
343 472 4895
89 625 13855
171 328 4741
59 244 9458
83 359 7751
73 406 8801
222 399 8590
580 632 4946
80 506 10892
49 95 3628
255 643 16951
50 447 9233
638 640 4099
74 410 8963
71 420 9863
240 507 5555
160 571 8017
317 406 1687
282 305 744
31 403 7968
470 560 2414
39 439 7936
330 483 7489
360 594 11624
40 204 14138
141 185 3210
163 212 3703
67 397 10095
59 273 9402
156 625 9412
40 564 14864
158 289 4112
243 372 1146
388 626 10314
105 391 12850
501 533 3571
272 561 7541
311 371 2600
43 122 8068
212 568 9137
16 452 6970
162 452 4169
478 489 8053
56 459 12199
113 191 9274
10 634 10538
9 216 12100
189 367 4988
209 231 2290
376 604 7888
341 571 9743
92 314 11298
201 382 5219
259 308 3852
1 367 6707
67 560 15454
200 452 5543
284 564 9298
262 656 15324
0 554 8649
393 519 2581
35 387 9462
58 237 9049
117 660 11049
184 645 15477
223 307 10931
436 567 7396
447 617 6247
540 546 1311
317 427 2419
565 623 4842
392 424 1297
75 444 9270
79 197 9605
205 405 6427
7 250 8285
559 628 4881
64 152 9960
304 557 8820
243 507 5359
405 638 13402
581 645 5345
22 302 8336
28 605 12363
364 422 966
238 566 10301
597 665 11643
153 636 13030
204 256 6413
558 621 5893
125 593 17022
304 368 1681
462 529 2771
39 240 7469
94 254 9350
137 586 18670
65 266 8514
19 464 6847
74 540 13893
452 530 3177
248 629 10343
198 475 9311
504 644 13245
196 198 799
292 630 9412
231 605 7712
427 448 2096
265 304 759
556 659 12961
210 527 6633
346 479 8143
150 533 5725
156 563 6353
208 458 6204
254 546 8076
368 405 368
265 403 1363
529 579 5598
153 200 3771
206 621 12646
356 630 9352
424 545 6030
64 416 10509
85 294 7237
216 545 10827
292 552 8154
61 204 15374
172 289 4653
108 326 13446
445 463 2613
134 503 9447
168 480 11830
322 530 4716
226 258 8621
222 401 8551
226 406 8999
78 226 11429
317 568 8519
165 637 12189
319 658 11830
240 504 4525
115 580 15741
117 216 5507
199 603 9012
23 435 11879
313 529 4483
122 512 11450
223 321 9223
327 385 1959
9 455 8524
342 644 16501
162 609 9152
134 437 10025
425 598 8800
359 661 14956
72 296 7244
43 89 3766
166 571 12899
316 327 872
141 394 3281
235 499 4001
316 530 5093
209 445 7045
137 371 9377
293 361 960
185 585 12252
194 514 5071
530 602 3122
13 456 8056
389 560 6634
103 369 10963
132 653 14397
276 626 9533
280 621 8647
374 387 842
363 615 8143
255 604 8373
402 662 16351
182 300 5199
277 646 15249
46 627 11041
384 656 14948
85 399 8786
132 530 11874
227 561 9345
5 102 9512
235 633 11167
336 564 8586
185 510 4470
36 639 15047
163 175 5440
171 584 13821
65 489 11466
271 439 1692
43 288 6220
68 457 11958
44 420 8281
3 371 8004
335 655 15963
0 468 4546
10 661 7730
41 507 11948
178 365 4776
94 408 10682
221 342 8667
127 290 8982
29 294 6076
42 263 5824
100 627 16577
192 476 10941
444 656 13985
295 393 1434
27 307 6341
146 278 1774
53 275 8991
387 429 1292
240 465 5935
207 320 7854
110 640 12291
142 298 2565
73 456 10352
44 486 9235
79 380 7588
317 648 18086
165 421 4249
197 460 5060
237 419 1948
276 476 6874
595 629 3029
55 425 10395
252 329 1359
121 223 7431
149 321 2196
131 468 11839
216 402 7555
353 407 975
78 288 6597
119 311 11950
84 389 8221
328 487 2153
47 351 6268
441 565 7545
109 657 13439
59 331 9561
369 653 16341
255 443 1968
146 479 9961
494 495 169
250 410 1832
239 526 5658
321 465 3706
175 508 6607
483 614 2214
403 609 8007
105 455 14139
75 543 14506
413 600 8587
60 144 9040
367 399 680
13 200 11397
341 613 8330
161 454 3512
81 183 7623
257 539 6263
81 299 7212
172 309 8134
340 454 2081
57 587 15614
68 415 10681
108 286 12613
155 630 9158
58 175 9616
359 419 385
33 395 8637
59 94 3147
273 288 652
69 657 11932
46 242 6126
186 500 4327
25 259 9009
97 332 10492
316 388 3151
231 380 7054
226 250 8369
32 207 12667
272 549 7411
44 643 15477
119 480 16183
116 595 17997
168 254 3774
16 644 16796
2 504 10483
294 595 11263
120 614 17867
67 78 2524
475 569 3430
76 251 7451
178 657 18434
317 639 13125
43 310 6570
132 496 8850
196 394 6401
90 179 8342
449 484 6125
168 478 11250
312 538 5424
78 389 7765
119 663 7980
43 145 6742
124 654 13868
162 426 3240
470 571 4989
172 555 9715
135 455 10001
23 265 9061
45 457 8479
164 220 4720
87 305 7539
263 348 1247
415 433 819
168 483 12602
159 516 1687
65 81 2978
250 297 1939
80 235 5711
277 398 1106
78 588 17508
440 483 6749
12 366 6747
318 646 14673
370 478 7783
139 626 12473
166 330 4582
311 325 1416
102 491 12488
3 193 13567
469 603 2926
173 401 5208
152 402 1933
145 661 14506
461 588 7786
