666 110723
478 482 2806
358 640 13497
88 304 7681
46 472 10436
209 422 6465
368 597 9864
500 571 7687
485 547 5779
270 429 1843
63 471 13332
346 490 2343
119 230 9664
188 194 1084
186 625 13355
43 557 14362
157 477 7513
567 655 8231
353 476 6704
238 517 4520
296 620 8479
226 446 8854
327 551 6924
163 318 5485
88 225 12034
185 405 4115
115 419 12109
186 600 12481
63 585 16090
146 652 18329
411 416 489
334 502 3881
484 528 6666
297 538 6654
487 662 17692
131 528 11063
139 567 11666
49 50 529
60 192 11695
36 475 9901
290 430 2121
45 302 4723
37 41 401
48 361 6615
415 466 4087
411 590 10876
304 646 15597
400 528 4295
123 464 13700
457 599 6878
257 336 795
247 625 10459
129 266 7700
37 341 6845
304 432 2716
105 444 13079
9 422 8119
261 324 1636
118 552 15240
92 652 9405
237 660 14866
222 661 15849
56 312 9297
183 445 4726
491 518 364
491 579 7936
461 504 4281
263 505 5746
16 80 3533
344 494 2899
347 600 9146
58 208 14270
97 336 10378
213 436 9362
265 573 9787
438 624 7287
55 67 1270
618 630 1318
533 556 2365
110 288 11301
60 486 11244
68 629 12937
453 628 7861
450 498 2719
84 580 18038
427 531 4292
205 449 7023
314 476 5254
144 420 2075
209 222 1440
77 209 11240
66 225 13776
4 254 7982
14 616 10550
648 661 6214
125 645 13929
110 413 12383
104 172 7649
6 508 12280
583 603 4645
137 224 9482
149 287 1855
542 620 4828
120 535 13820
280 474 6296
48 520 10008
325 540 5999
46 209 11972
436 477 4086
293 584 12546
57 420 10620
457 514 1896
187 243 3759
184 427 3627
142 520 5122
34 295 7428
135 443 9227
468 642 11942
378 413 969
334 655 16078
134 598 16832
316 443 1504
159 386 2926
92 511 15145
534 599 4902
22 272 9395
573 646 6265
76 628 13190
163 301 6278
295 356 904
394 442 394
423 619 7931
461 635 8666
234 489 5247
70 569 16898
287 455 3102
331 385 1790
345 362 581
332 640 13859
23 532 12780
505 648 14048
526 564 4237
40 433 9916
314 572 8463
40 492 11001
524 636 10084
65 593 15395
150 557 7441
226 572 9536
113 215 8833
131 663 10237
297 550 7541
463 489 3631
340 368 735
69 227 12791
34 339 8088
151 300 2958
535 618 5151
2 493 8770
33 342 7910
464 648 14375
213 579 7783
227 465 10834
232 563 6296
37 165 12292
132 522 9846
238 384 2092
66 207 12101
157 326 3270
151 340 1864
15 61 4278
257 291 1292
513 598 6820
129 295 8194
425 432 408
56 533 14034
112 527 14517
378 560 6975
101 499 12214
68 477 10950
170 413 4098
604 609 979
25 121 9396
108 658 14162
209 380 6231
146 509 5805
92 266 10170
252 624 9980
118 483 17924
227 249 9211
18 479 5361
211 425 6914
40 450 10083
47 213 12843
108 375 12406
131 512 9887
73 360 7903
33 635 11519
216 527 8938
187 628 12908
376 656 15068
205 312 8077
96 188 8909
407 512 3467
63 155 12019
25 323 8736
223 432 7211
231 463 8947
97 152 10708
89 321 9357
465 581 7515
372 432 1196
631 651 9003
196 479 13400
236 588 12356
229 605 8947
341 561 7532
248 540 7078
308 352 3789
48 194 10518
42 278 6290
71 588 17965
538 559 1868
376 612 8243
287 398 1588
300 470 5093
326 628 8601
40 415 9589
92 503 14144
400 595 10527
105 571 17497
91 116 3582
213 569 8743
52 642 13557
197 622 11244
8 67 4321
396 595 10234
172 664 11534
207 458 6754
16 611 11576
75 288 7375
284 308 3146
553 645 9651
396 473 5168
264 627 9872
168 510 7589
255 494 2813
141 366 2531
270 443 1726
47 70 3459
203 551 4887
553 598 4168
33 56 1507
63 181 9689
448 650 16167
622 658 4502
308 627 8956
12 483 9246
273 444 1292
328 389 383
281 453 2162
130 550 12096
170 652 19083
63 104 5143
314 380 2242
93 590 17962
119 252 9339
315 592 11145
408 494 1925
182 405 4296
270 314 1838
262 544 7087
3 162 11692
334 466 4478
224 526 7392
208 616 10749
246 574 10803
377 389 1100
114 412 12644
369 399 696
384 551 6356
34 614 11670
497 503 1355
351 593 13073
55 160 13127
91 501 11848
16 520 8719
417 650 18369
44 363 7460
195 283 6016
52 418 9845
266 533 6241
28 648 11967
379 483 8917
108 311 14697
158 263 4198
90 572 18231
142 551 8605
156 218 6063
334 544 6569
250 512 4760
264 550 7374
478 605 6162
411 431 693
82 457 10964
90 546 16465
141 615 10337
499 516 880
40 560 13719
331 580 10881
167 418 4537
154 611 8473
77 173 6058
111 227 7320
317 531 5614
367 583 11247
383 516 2633
245 482 8964
390 507 5184
53 145 9030
412 431 843
422 659 12671
287 406 1666
354 444 1067
185 272 4116
311 501 4240
313 624 7405
28 194 13257
51 641 16437
158 380 2646
63 245 8914
64 610 13472
50 255 7750
60 473 12997
314 596 9541
154 532 4252
95 524 13889
284 636 13773
93 341 9728
446 529 3398
325 515 4084
47 120 7689
149 410 1606
24 299 7297
296 431 2479
71 301 8309
70 111 5721
178 528 7148
280 310 2374
162 208 2827
404 428 960
208 335 7272
235 466 6667
147 427 1952
297 307 1369
225 429 7993
46 550 12628
101 125 1495
363 596 10936
520 555 4065
111 474 17559
423 555 6769
362 463 3929
24 87 5124
555 566 2432
499 521 1543
33 231 15822
281 567 9055
360 415 1570
258 474 6694
30 636 13010
65 343 8869
499 641 13128
140 395 3866
22 630 9202
153 621 9148
28 176 10875
307 309 2153
27 32 1157
94 524 13808
91 398 10140
172 345 4868
114 361 11207
113 409 11913
334 648 18313
86 404 8661
342 434 2296
574 658 7182
109 532 16046
152 160 2694
285 359 969
115 152 11205
143 525 5501
217 372 9504
207 453 7053
401 544 6380
432 509 3845
81 339 7590
226 581 8743
441 464 3641
279 372 781
152 226 7411
157 381 1908
150 415 1587
233 531 4643
64 201 13847
568 618 2878
41 413 7872
304 414 2434
421 441 1291
567 579 2190
358 626 9284
158 589 9528
52 568 13569
477 578 7385
292 612 8438
364 429 1583
111 306 11034
431 468 4044
59 322 9521
375 404 796
15 348 5778
20 21 118
35 364 8578
57 200 14688
419 543 6051
490 504 2055
419 567 8444
383 538 5043
347 533 5429
198 413 5500
553 625 6802
87 598 16317
74 349 8174
57 284 8886
144 155 3425
582 663 12540
519 536 2343
125 151 9242
59 570 15176
43 195 11116
370 465 4646
74 462 10623
613 621 557
318 329 574
131 434 7786
58 654 9926
493 647 12251
121 128 866
201 625 11277
16 174 6283
48 623 10196
312 331 1425
16 150 6073
61 625 11373
88 169 6467
39 317 6954
39 224 14089
329 665 15981
250 615 9216
99 586 18053
188 200 2860
383 453 1642
78 170 6663
237 448 4185
40 390 8511
169 382 4536
140 389 3361
28 381 9974
125 366 10144
46 135 5361
481 611 2180
220 413 8115
463 571 7070
51 328 7566
109 593 14860
70 571 17512
258 637 14392
168 462 7990
250 616 9158
398 592 11679
168 309 7635
455 484 7218
581 646 4483
436 576 9081
41 620 10526
349 386 1502
183 489 3997
519 601 4208
61 209 14379
469 577 4938
524 585 8985
155 621 8282
193 558 7199
393 488 1703
311 621 6881
292 661 13835
363 438 1973
219 465 10150
224 406 8568
548 644 9751
189 237 4011
291 562 8261
258 352 828
521 537 1984
54 400 9403
168 315 6171
213 529 6194
366 653 16290
129 556 13203
404 653 16199
146 659 13223
396 405 404
139 287 2796
169 451 6656
298 549 8019
5 270 8184
343 598 9193
290 645 16527
76 245 7193
483 484 621
152 180 3070
136 449 11497
96 560 16836
286 302 585
14 131 6864
236 278 1497
288 397 1517
205 305 7984
25 117 8711
158 288 4248
142 254 1356
257 663 15680
410 549 6397
0 642 14230
193 654 16933
228 280 9506
50 176 8377
75 634 14450
225 384 7877
213 555 5932
373 448 2500
62 206 12418
84 348 8019
2 415 7935
351 439 1639
162 498 2212
139 580 13492
390 454 1525
165 280 5628
112 296 11300
512 587 6944
359 360 463
91 99 1975
63 460 12477
282 382 1424
102 497 11880
137 580 18042
84 320 8153
500 515 1250
270 434 2137
254 374 1003
512 621 7080
550 551 608
139 313 4703
18 165 13293
447 633 7337
13 599 12292
357 453 1842
506 596 8685
74 135 3823
63 650 11523
184 303 5015
122 287 9089
299 645 16196
34 428 9843
115 583 15642
233 264 8068
147 164 4750
1 287 6212
455 624 7570
150 165 4328
626 647 6649
125 636 16982
74 541 13884
46 397 6854
601 618 3192
26 511 12404
394 646 14116
86 426 9196
209 371 6765
207 344 7198
6 553 12324
55 636 13421
136 223 9668
83 405 8462
406 599 8978
26 372 8614
476 550 5158
0 438 3424
106 338 12414
221 277 8700
103 392 11211
275 587 11000
219 350 8202
112 179 7721
453 559 4915
160 519 2845
350 409 713
204 544 5896
373 550 6290
165 181 4860
117 377 10405
27 316 7757
137 375 9271
228 230 3349
236 367 1967
260 291 1010
107 575 14425
491 522 753
632 638 5079
87 280 8128
52 148 10769
314 331 935
207 454 6631
87 181 7627
53 151 10391
511 566 5229
398 627 8712
409 439 1498
378 495 2292
20 660 5534
0 68 8450
469 480 5169
150 235 1711
69 610 14440
249 378 1685
278 354 378
171 543 9235
451 590 9797
42 129 7264
89 127 3861
296 381 2119
219 588 10936
103 648 10858
37 489 9436
313 445 1301
371 514 3772
50 78 1663
439 640 12997
257 284 1148
469 623 5144
494 574 7266
250 632 10464
132 517 9625
334 568 8423
3 425 8574
58 148 10626
243 468 5721
463 559 4665
523 530 2018
309 489 6200
27 262 8814
20 514 12389
150 448 3323
442 568 7480
99 451 12605
196 263 6521
75 221 12028
284 493 3456
25 454 10679
339 537 5889
123 238 7446
120 344 10195
465 607 4834
279 422 1333
377 440 1664
110 358 11863
373 652 17245
14 159 9987
377 432 1073
319 397 1130
56 301 8036
66 468 12756
235 606 10002
245 479 9308
173 549 10561
282 551 7369
251 639 14147
64 515 12776
178 651 16588
242 450 4160
189 631 12781
233 382 6533
350 623 8405
177 444 5304
401 485 7986
50 485 11716
5 382 9161
95 619 14572
122 367 9713
179 350 5134
176 616 12179
606 630 3327
11 650 13900
34 367 8716
235 335 2315
47 103 6626
234 261 2617
118 163 10811
295 550 7368
482 558 7254
35 262 8510
36 385 8112
454 521 1814
156 307 5376
33 284 7280
125 627 18085
422 517 2279
44 636 14213
243 586 12383
14 202 12052
231 602 7842
295 491 3599
410 585 11787
476 632 2492
68 623 11981
141 374 2440
213 629 11983
67 506 13824
8 665 15632
424 543 5578
186 461 7302
40 245 7900
170 398 4211
52 188 12216
80 120 4433
16 127 6980
164 553 4012
135 486 9022
347 541 5828
153 623 9755
467 596 5665
120 140 7351
167 171 1045
83 632 15909
416 617 7379
559 572 2673
267 341 535
109 151 11106
309 602 7491
11 101 8710
371 614 8056
347 405 774
12 158 9774
49 432 9023
574 651 8996
441 641 14826
265 536 6310
73 205 13245
47 150 7184
86 514 11656
67 454 11355
283 570 9347
306 317 960
134 395 8768
77 568 15600
476 571 4639
4 383 8638
236 616 9495
331 338 581
13 97 5969
639 658 4663
53 412 10571
140 478 9132
16 261 5153
41 204 13100
171 551 9236
369 461 2961
230 582 6885
382 649 18148
52 180 11470
335 403 433
365 590 11792
401 477 6302
127 301 9521
46 179 8330
250 336 1445
29 528 10649
1 604 7121
136 232 12744
259 492 3346
198 207 1822
291 465 4682
283 504 4524
249 339 1435
371 479 8696
487 533 4221
318 584 11970
33 522 11442
110 490 12940
57 474 11487
464 653 11943
245 564 9302
311 352 2095
37 459 9767
158 300 4768
520 614 5463
386 487 1062
128 661 9911
332 520 3629
94 198 12007
164 355 5189
286 480 7472
339 435 2774
154 397 2287
8 609 10239
95 488 12002
95 147 9472
120 180 6638
3 149 8956
381 484 9133
235 550 8077
218 239 6867
68 380 9779
88 158 11238
28 382 9955
160 221 4562
478 544 7692
343 593 12905
53 333 9219
377 400 686
27 337 8497
35 167 8068
153 337 2331
458 542 3313
173 455 6528
306 339 1031
139 257 2675
411 519 2092
34 591 14289
348 629 8957
54 81 4410
389 523 3735
338 648 18731
64 83 4414
158 206 4203
353 580 11126
381 402 1049
424 456 1978
344 551 7205
119 648 11021
252 583 12301
5 138 9502
104 409 11935
308 361 3994
419 623 8803
215 339 8885
100 264 9953
334 491 2687
397 496 2342
153 194 4086
184 545 7685
328 509 5286
33 148 9701
376 598 9257
226 335 9615
266 464 5080
132 524 10255
17 426 5753
17 300 3553
308 496 6611
353 604 7841
272 385 1317
208 602 9575
111 448 13780
155 304 3937
404 497 2263
264 610 9331
490 605 6305
278 466 4943
54 460 12036
269 591 12018
120 338 10043
165 494 2804
19 616 8997
366 543 6213
248 621 9654
591 654 6326
338 632 9224
39 484 9547
241 272 1622
79 629 14238
359 632 9106
248 348 1420
13 536 11116
460 564 5210
0 39 6108
201 383 5161
6 457 8780
146 290 1869
180 645 16138
569 664 16055
348 636 12799
72 196 11760
311 514 4768
412 578 8750
40 355 8329
108 283 13099
383 594 11093
56 544 14741
375 607 9350
304 455 3279
348 457 2648
399 491 1973
7 502 11244
211 508 4468
123 189 6309
165 194 3556
313 368 1551
229 370 8446
395 661 14949
495 571 7512
425 512 3332
22 622 9634
353 590 11940
61 210 14434
5 194 13685
257 299 1639
80 601 14337
385 531 5130
118 536 14195
295 370 1226
326 647 14227
104 113 1355
28 316 8087
3 82 8357
136 649 12655
447 580 9318
7 245 7898
330 571 9468
441 607 8112
326 526 4597
181 449 6490
60 70 1759
288 623 8958
370 537 5790
281 505 5411
79 116 4633
78 440 8332
49 492 10386
275 597 10525
348 555 7358
60 257 9617
474 656 8624
265 340 785
274 492 3114
196 505 3323
279 577 9929
55 439 9532
300 606 8342
66 133 5703
142 180 3203
488 528 2717
341 468 4547
497 536 3185
407 637 13300
451 515 2461
112 661 8544
332 517 3412
107 398 14208
223 296 9552
412 565 7053
412 419 953
63 337 9172
18 147 9192
101 654 11790
127 282 9275
614 643 9526
285 334 906
358 517 3032
612 623 2555
116 457 13886
493 562 5563
221 663 13890
445 591 10152
225 590 9658
169 653 17316
268 618 8473
273 386 1526
59 418 10171
262 613 8861
134 216 4463
156 333 3182
237 424 2335
429 473 4774
11 176 9521
534 614 3848
339 561 7554
388 553 6390
387 588 10674
306 324 1599
53 560 13972
30 169 8171
198 582 8977
33 665 13968
132 412 8556
199 608 10004
517 639 10498
166 480 11301
177 571 11856
236 352 1666
477 581 7855
291 543 7209
169 511 7200
26 658 9165
231 475 8697
57 594 13862
310 379 3590
206 475 10962
143 146 534
329 345 249
170 179 1271
12 636 13994
286 493 3189
240 291 1807
95 638 14739
50 367 8226
93 301 9100
340 566 8692
528 612 4664
181 309 8103
195 592 12234
56 253 9030
120 361 9782
225 432 7567
380 515 3374
198 476 9916
153 482 8950
445 446 442
112 281 11428
119 533 14435
399 582 10542
129 336 8246
168 323 5850
103 305 10047
438 569 7732
201 421 5283
196 267 6464
10 43 1509
14 663 9715
42 491 9353
79 523 10976
497 648 15994
379 642 16185
132 387 7078
520 608 6572
496 505 2168
32 621 10531
13 508 11365
26 633 10247
202 333 6504
10 310 5886
265 319 1565
15 151 6726
465 572 5536
614 628 2146
342 655 16328
438 616 6149
136 554 15258
155 593 11340
146 616 9492
331 562 7319
201 450 6191
364 613 8536
615 634 1738
342 510 4979
176 428 5219
149 433 1526
493 518 704
394 630 8468
4 279 7290
123 321 9988
307 562 8809
543 624 5660
498 500 100
62 179 10658
292 397 1498
413 525 3056
66 198 13331
104 295 10869
82 229 12773
93 574 19446
572 657 6985
174 499 5644
188 629 13451
0 335 4173
89 422 10007
161 535 4224
84 122 3316
13 267 5480
341 403 727
283 585 12709
118 146 9028
79 94 2650
27 201 14706
214 253 8016
322 453 1654
44 634 12553
222 533 7956
33 319 7616
212 634 11494
107 638 12217
149 439 2880
163 612 7738
376 560 7033
62 251 9593
457 553 4272
229 474 10263
406 639 12670
497 590 9766
399 575 8988
174 652 17645
119 424 10518
273 285 541
157 479 9485
180 383 4085
25 136 6812
186 459 5552
357 385 1285
394 433 1678
66 182 9919
312 391 1388
451 484 6922
326 363 896
552 570 2659
157 171 4477
27 529 12578
278 609 8647
102 213 10320
29 548 12425
166 413 4757
186 517 5290
313 447 1023
595 650 7796
473 659 10242
265 416 2358
585 654 5965
553 641 8685
309 502 7833
581 634 4213
238 644 17957
582 629 5461
401 615 7574
62 423 10638
456 582 8967
169 474 10954
1 430 7691
125 662 9840
50 493 10325
309 491 6277
71 661 6891
146 599 11053
22 110 10180
332 389 526
435 582 9355
205 343 7179
327 576 9939
442 538 4819
103 176 7301
10 574 13725
514 577 6120
32 103 7195
99 543 16754
74 156 10599
120 555 14593
117 317 11097
410 591 10903
402 428 956
529 565 3581
510 608 6350
292 310 2302
17 159 8419
16 65 3795
193 358 5940
338 595 10962
36 59 2861
208 575 8378
39 143 7433
306 325 1108
40 660 7753
207 471 7863
231 239 7829
627 657 5051
495 502 1177
593 606 4725
640 645 3681
223 249 8597
116 458 13571
246 651 19552
32 128 7849
551 646 8511
114 301 11595
43 96 4911
88 632 14602
351 458 3083
244 313 2666
310 474 4321
480 552 7065
338 402 870
86 465 11834
345 421 1127
422 574 8793
370 621 8976
93 433 11113
14 213 12706
198 589 9770
366 636 12946
393 596 9966
145 566 10293
202 351 6429
141 312 4360
8 495 9828
63 64 433
441 661 14715
203 433 4891
296 334 1038
4 412 8179
45 606 12504
26 38 1265
184 332 4493
522 593 9980
75 189 9424
31 121 8789
150 592 12743
160 242 4103
503 648 14901
326 604 7476
457 557 5019
514 591 8666
415 642 14928
90 319 9286
138 213 7254
337 406 945
125 476 16373
59 459 12395
477 552 6116
84 407 8605
570 580 2481
56 370 9606
73 146 7595
398 483 7476
335 488 2062
343 614 7784
169 322 5878
45 402 6568
219 377 7409
156 335 3025
112 550 14911
214 493 6328
414 567 7650
450 504 3643
89 387 9498
196 404 5966
123 256 8812
379 565 8652
154 406 2010
243 485 9632
217 626 17559
77 197 10470
59 196 13427
64 67 737
33 162 11916
74 264 7210
460 536 2244
205 393 6788
225 442 9356
101 135 2731
281 518 3515
586 647 3026
278 451 2389
79 517 10435
157 498 409
264 472 5602
397 564 7684
364 530 5160
71 581 19218
171 230 6999
188 505 4446
111 664 5089
584 612 4840
401 651 17829
247 270 997
164 395 5114
392 494 2439
501 563 6064
447 601 5078
384 482 8332
153 352 2215
478 485 3728
274 504 4407
456 528 2173
117 635 17346
151 229 7341
588 644 5705
382 609 8479
99 189 9049
244 528 5228
429 561 6083
264 598 9938
2 650 12196
379 561 7666
82 623 13199
16 205 11570
288 317 1109
120 466 14918
164 263 5962
284 454 2876
436 491 3273
260 531 5860
389 447 1503
75 168 6439
197 539 6487
76 286 7188
243 400 1576
60 398 10093
619 639 6495
135 264 7125
264 377 1109
221 491 7318
28 41 2381
272 396 721
322 661 14209
325 582 11369
239 340 1868
10 39 1672
198 338 6368
365 487 1615
131 662 12374
116 500 12441
67 193 11697
47 266 5959
141 168 2207
256 316 2205
362 430 1216
150 341 1652
107 307 13725
427 492 1432
566 582 3139
95 201 12903
293 412 2165
36 416 8430
427 512 2948
176 571 12155
209 395 7360
243 269 1144
85 161 9673
27 601 12592
323 417 1498
460 546 4172
252 280 1000
86 96 1767
349 509 4982
192 202 3998
430 631 9318
448 603 5355
23 345 9329
139 557 9876
9 414 8238
296 410 2014
207 371 6513
11 104 9434
98 232 13904
290 656 14929
254 371 651
187 483 12087
461 468 1482
246 576 11346
243 627 10611
188 351 5444
179 585 13679
303 600 10131
248 268 658
251 655 17577
190 600 11866
455 590 9666
160 363 4233
8 387 8471
168 495 5838
5 362 8378
150 210 6116
516 588 7888
156 303 4240
372 620 8602
319 665 16616
185 410 3790
62 203 15066
132 171 3834
22 383 10460
64 435 11419
344 405 1031
55 356 9236
36 482 8768
197 426 4700
42 349 6797
89 538 14754
477 572 6002
167 298 4813
15 629 10539
262 287 964
61 321 9863
477 604 3973
80 363 7241
255 503 3953
472 636 8637
0 509 7391
301 355 1779
105 254 11268
179 455 5860
519 621 6795
61 103 5413
437 508 5609
404 571 9097
98 283 10671
193 474 10331
306 517 4471
92 313 11330
355 449 2631
78 380 7740
112 374 11503
145 585 14198
572 597 1847
585 653 7143
516 593 10212
408 650 18087
100 123 2993
263 649 19453
31 208 13595
316 368 1731
53 495 12121
481 560 4081
84 255 7269
387 473 6061
130 659 13756
170 326 4450
18 310 6594
141 523 5311
2 211 15129
520 606 5164
214 241 7551
273 346 358
138 208 6322
299 644 16690
212 322 8533
7 566 11455
227 603 11429
73 476 11657
73 515 11876
41 446 8190
153 193 4082
27 600 11639
175 212 5292
187 222 4228
265 648 19387
157 647 12407
198 590 9990
188 321 6179
149 226 8015
223 538 7014
76 202 12846
162 192 2291
78 543 13862
65 562 15604
51 602 13232
23 468 10866
173 341 5039
217 438 11443
614 621 1220
122 147 8171
517 625 8109
47 298 5430
183 364 3940
214 279 8413
147 406 1776
482 616 2046
125 155 10904
444 644 15383
352 636 13089
31 412 8694
392 526 4125
257 627 9847
169 347 5104
364 514 3880
469 491 2942
14 167 6241
231 503 3918
346 482 7699
144 153 2276
320 336 843
124 634 18828
243 661 14777
199 446 5317
251 526 4998
158 403 3110
112 485 18768
124 437 11657
397 465 3619
271 328 522
228 648 10863
197 403 5484
580 631 5260
210 268 7536
77 510 12306
475 639 7085
2 6 2259
299 372 1585
105 528 15722
249 653 16386
478 565 7622
164 260 5223
410 648 17655
108 433 12628
89 396 9659
213 608 10234
23 627 9286
264 290 494
245 268 759
115 186 8756
43 172 8020
250 628 10525
121 496 10826
294 571 10244
179 192 1117
404 576 9621
40 46 1936
460 559 3588
338 604 7956
16 402 5936
151 477 7955
306 382 2252
57 480 8899
188 273 5485
323 374 1549
107 451 15442
503 526 2037
490 552 5067
390 528 4029
122 341 9555
104 489 12973
59 429 11212
137 390 10293
288 431 2250
165 167 6559
198 215 2465
145 604 9626
323 631 7995
126 420 9862
49 482 10259
68 619 12556
13 71 4149
14 325 5633
388 656 15455
11 186 9840
305 593 13426
270 579 10937
529 566 3910
46 193 10270
140 501 4801
181 619 11751
72 116 5859
579 602 4266
175 384 4718
14 66 3789
323 632 8003
201 497 3844
308 348 3868
302 327 1474
301 371 2109
111 113 503
69 408 10136
173 494 5917
24 290 7671
229 641 9007
301 617 7958
457 664 17119
272 410 1066
103 576 17671
127 155 10203
136 452 10735
52 614 11671
21 256 9644
452 649 16686
390 483 7139
329 470 4568
81 609 15425
358 618 7907
357 366 305
550 553 412
310 628 6982
96 171 7442
135 270 7502
66 149 9681
256 557 7772
257 509 5146
128 576 16415
251 431 1672
184 560 8124
415 426 298
344 379 1362
220 634 13396
51 586 17301
442 523 3269
290 578 10822
573 599 2310
270 401 757
62 446 11225
10 526 10826
299 329 824
125 552 15612
261 579 11019
407 617 7639
69 446 11001
250 368 1637
237 636 14833
138 214 7370
452 476 5151
579 583 1048
63 112 6797
172 214 5834
485 556 6200
432 547 5090
105 480 15850
57 282 9404
76 571 16777
125 485 17451
238 642 17438
27 643 13760
45 118 8316
406 524 3193
497 553 4454
91 452 11318
255 287 1118
32 623 9293
521 553 3269
496 635 10842
368 638 13755
311 551 7060
135 286 7395
196 207 1109
122 466 14269
112 627 18696
191 423 4261
193 513 4683
66 352 9414
66 664 5075
581 615 5147
65 591 15906
417 662 16540
16 316 4928
3 212 15135
39 185 10578
38 525 11523
109 251 10939
108 586 13863
317 662 14865
160 503 963
121 433 9997
226 513 6740
215 657 14287
279 323 1183
414 601 5871
583 651 7041
372 406 661
161 416 3455
422 539 5211
345 582 11453
437 512 4330
28 191 12976
348 509 4995
394 483 7213
282 449 2864
24 217 13261
547 624 6525
68 506 13614
362 501 2874
194 425 5096
176 231 6216
152 662 17655
23 134 8581
156 374 2452
341 428 1773
33 304 7010
208 562 7912
225 266 9032
139 594 14305
83 489 9535
173 427 5220
144 570 10977
53 574 15739
498 553 4417
205 323 7601
156 411 2096
193 461 7834
356 557 7767
296 447 2535
26 627 9600
20 607 11110
287 473 6417
107 560 16735
289 463 3781
49 477 9357
411 527 3185
167 314 6016
22 537 13387
207 538 6925
296 342 812
83 242 6462
150 513 3722
52 243 9246
466 524 3447
384 428 884
6 130 10037
33 179 10410
94 374 10339
13 533 10922
574 637 5866
378 655 16691
161 369 4018
79 273 7151
57 607 13753
296 553 7887
261 617 8795
348 373 654
53 273 9172
161 208 2784
114 364 11380
377 417 362
430 445 1493
333 443 1201
302 513 5507
58 147 9769
271 308 3789
340 660 14018
245 453 2795
309 387 5710
31 615 10502
471 509 1947
279 495 3110
32 536 12390
322 441 510
124 390 10079
340 378 976
11 127 9338
202 619 9188
147 149 323
273 445 1738
228 659 18640
30 308 3387
67 140 7620
181 420 3873
61 334 9957
190 352 5230
172 535 8130
323 482 6624
144 562 9123
22 175 11211
123 574 15790
406 620 7985
179 452 5874
10 649 13533
412 426 602
78 649 13926
256 302 1446
228 616 12909
280 523 4274
307 381 3515
271 446 1851
427 472 3716
167 586 14627
114 466 16317
105 336 12004
368 503 3605
308 465 5966
114 357 11505
132 616 15342
166 517 6149
277 509 5565
56 331 9393
111 428 12117
45 524 9844
18 478 3987
82 366 8377
256 600 9870
240 255 1026
547 603 3672
230 363 8339
130 615 15555
45 354 5958
171 427 4558
273 300 1263
31 593 13852
313 614 6379
30 335 7185
74 200 11910
284 342 807
344 597 10296
497 540 3990
59 73 2002
91 383 9995
331 555 7424
288 464 4808
320 422 1568
356 546 7430
487 532 4320
97 248 9581
347 616 7607
281 304 713
281 291 451
271 372 512
80 207 8803
476 485 1653
268 434 2360
18 278 7922
384 516 2533
118 197 8739
2 174 11101
326 566 8379
312 316 749
218 482 14197
312 319 996
91 131 4706
314 375 2013
378 391 1174
518 577 6738
470 501 3204
15 210 11983
202 470 4993
134 269 7391
118 502 11423
227 278 9637
102 655 13033
7 492 9894
17 608 11799
458 533 2759
520 581 7715
104 612 18737
44 74 1748
225 254 8627
21 411 10032
11 376 6678
57 495 12564
114 161 11191
223 500 6532
23 391 9544
53 590 14943
211 235 7644
360 500 2905
390 525 3865
151 463 4912
293 407 1755
237 571 11167
580 652 8529
103 476 16424
279 396 804
218 370 7532
396 532 5104
251 290 1470
8 304 6208
389 392 159
267 385 1760
110 476 18327
414 492 1533
172 395 5573
65 553 15951
479 526 8085
469 643 11864
352 454 1963
332 340 24
113 358 11559
555 662 14678
393 580 10373
35 471 12092
34 398 8881
93 209 11827
157 337 3055
231 594 8714
52 524 12820
77 247 6566
4 605 8735
169 426 5139
198 256 5690
177 449 7042
213 260 7482
83 151 7303
431 618 7913
263 456 3540
88 658 12949
6 228 15649
402 645 15501
195 381 4485
106 590 15193
489 640 11337
299 437 2397
172 328 5022
303 474 6797
150 619 8867
110 515 13301
347 385 1518
307 434 4453
82 455 10345
373 469 4958
361 372 358
98 157 12439
172 398 5139
439 480 5990
412 549 5930
207 238 5955
73 365 8261
97 527 14810
254 429 2113
42 150 7488
444 496 2019
110 552 15619
17 122 7829
360 551 7282
36 207 12038
354 583 11603
250 263 1229
82 83 1959
181 632 12785
130 451 9601
271 445 1759
109 525 14074
41 350 6907
636 641 3538
217 332 10050
130 639 17220
177 524 6202
338 598 9314
303 435 3816
129 466 13077
13 558 13765
555 641 8105
514 528 1512
236 653 16578
56 609 13099
59 248 9041
183 451 5207
112 329 11775
47 651 14035
313 549 6520
354 461 3143
5 192 12900
50 305 6755
38 398 8012
28 579 15402
265 462 4248
17 207 9518
132 485 15532
321 506 5187
344 367 607
78 241 6277
282 332 194
146 311 3814
609 647 6374
56 382 10361
74 307 6342
399 563 6993
242 465 5647
346 381 1155
120 652 12231
66 583 17369
153 578 9122
13 436 6087
22 150 10511
497 505 2171
407 595 10030
393 545 6153
526 541 1625
222 420 7804
13 417 6599
143 434 2861
81 634 15816
498 587 8512
177 465 8454
299 438 1891
41 115 8426
537 584 6332
28 272 8971
482 521 6753
48 313 6871
187 518 4922
40 356 8176
412 468 3341
296 524 4896
4 166 9884
156 591 10097
326 369 991
412 498 1886
26 145 8254
6 494 9654
405 429 844
417 533 5214
142 228 7928
201 270 6232
428 527 2854
255 381 815
277 559 7092
98 446 12349
321 546 7056
32 500 10547
8 463 6879
612 615 577
420 540 5581
