180 8055
10 11 20
104 113 30
18 147 9000
113 155 3500
44 113 30
21 161 9000
102 138 9000
4 27 30
38 158 30
36 121 9000
30 175 9000
129 137 3500
25 117 3500
3 97 3500
86 129 9000
17 98 9000
87 111 30
24 75 3500
94 133 30
16 108 3500
8 118 30
96 118 30
129 177 3500
6 153 30
80 95 3500
5 127 30
31 92 9000
96 131 30
60 147 30
10 115 30
74 133 9000
18 85 9000
42 57 3500
54 125 9000
75 141 9000
108 164 3500
72 155 3500
37 81 9000
10 91 30
60 174 9000
136 153 30
2 25 30
43 71 30
137 154 9000
60 154 30
41 173 3500
100 126 30
94 165 9000
1 148 30
32 173 9000
39 55 3500
41 74 9000
83 150 3500
33 125 30
51 172 3500
124 157 9000
106 118 30
27 55 9000
38 160 9000
11 127 30
6 171 30
83 113 3500
45 79 9000
60 170 9000
37 164 9000
63 90 3500
112 131 3500
111 126 3500
81 169 30
105 170 3500
62 145 30
84 149 3500
166 179 9000
62 110 9000
43 132 30
52 108 9000
103 178 9000
94 139 30
95 116 30
0 137 30
71 85 3500
86 120 3500
89 168 9000
134 154 9000
26 176 30
93 103 3500
27 28 0
50 167 9000
9 115 30
54 128 30
147 155 10000
70 129 9000
98 171 3500
76 103 3500
9 108 9000
5 159 30
74 82 10000
125 141 3500
104 165 3500
36 60 9000
45 80 9000
130 145 9000
43 142 30
41 162 9000
34 144 3500
143 157 9000
17 107 9000
106 163 3500
87 125 3500
112 169 9000
63 117 9000
100 150 30
51 96 3500
35 38 3500
71 72 9000
89 106 3500
57 139 9000
63 86 3500
14 33 9000
27 131 30
55 56 0
89 102 9000
91 103 9000
102 157 3500
7 68 3500
116 142 3500
73 136 9000
105 131 9000
0 148 30
13 140 3500
4 121 30
52 84 9000
24 44 3500
138 160 9000
74 156 3500
66 81 3500
55 109 9000
68 71 10000
104 158 3500
54 114 9000
15 86 9000
44 176 9000
67 142 9000
76 154 3500
86 123 9000
86 165 9000
81 121 30
16 18 10000
136 162 9000
5 27 9000
72 101 3500
43 46 10000
126 154 3500
15 103 30
55 147 30
48 134 3500
31 120 9000
151 170 3500
51 110 30
92 155 9000
21 98 30
44 153 3500
176 179 10000
86 170 3500
84 136 30
154 172 3500
17 22 10000
21 141 9000
44 58 3500
16 22 10000
25 81 3500
22 144 30
75 171 9000
51 87 30
6 100 30
98 134 9000
130 143 9000
57 111 30
28 109 3500
47 76 30
94 147 9000
23 155 30
5 39 9000
22 112 3500
78 96 3500
31 114 3500
49 52 10000
10 139 30
128 129 20
70 88 3500
16 54 3500
23 25 9000
104 174 9000
66 85 3500
113 167 3500
51 145 30
2 32 30
18 29 9000
48 60 9000
83 121 30
0 53 30
161 162 0
26 63 30
17 161 30
20 150 30
93 136 9000
131 160 9000
72 178 9000
54 152 30
86 91 10000
99 151 30
3 145 9000
32 46 3500
42 89 9000
2 27 30
26 126 30
87 88 0
29 68 30
64 78 9000
20 151 30
61 114 3500
143 164 3500
79 168 30
64 73 3500
32 49 3500
33 64 30
62 111 9000
97 149 9000
16 153 9000
124 154 3500
40 153 9000
29 105 9000
71 106 3500
19 103 9000
2 63 30
54 97 3500
5 49 9000
29 144 3500
90 168 9000
3 36 9000
137 168 3500
12 153 9000
27 85 9000
8 9 20
79 120 9000
77 174 30
26 124 30
10 72 30
144 150 10000
12 109 9000
18 35 3500
50 178 3500
83 152 9000
11 78 3500
103 158 3500
3 127 9000
155 170 3500
123 140 9000
7 111 30
51 114 9000
86 89 10000
156 162 10000
6 95 30
45 123 3500
13 97 9000
46 166 9000
64 140 3500
54 129 30
104 168 3500
45 127 9000
13 40 3500
80 91 3500
7 51 3500
10 142 30
88 136 30
52 87 9000
25 170 9000
79 99 9000
46 168 3500
17 41 9000
120 135 3500
48 58 10000
61 118 9000
68 125 3500
48 103 3500
56 97 3500
128 153 9000
99 174 9000
57 149 9000
146 165 9000
8 177 30
3 164 9000
32 171 30
0 84 30
16 169 30
78 136 9000
108 113 10000
128 174 9000
52 131 30
125 134 3500
54 67 9000
64 118 3500
89 175 3500
134 142 10000
124 136 9000
35 50 3500
18 57 3500
74 158 3500
6 57 30
69 142 3500
38 112 30
42 176 3500
77 80 10000
61 132 3500
13 62 3500
57 78 9000
120 176 3500
56 59 10000
19 41 9000
20 123 3500
79 150 9000
118 131 9000
153 159 9000
28 162 3500
85 100 3500
53 70 30
102 172 3500
108 137 3500
24 147 3500
33 96 30
8 11 10000
12 94 9000
84 109 30
82 84 9000
47 92 3500
29 69 30
48 159 3500
28 43 9000
84 144 3500
19 169 30
33 95 9000
39 77 9000
124 150 9000
41 52 9000
135 145 9000
31 157 9000
101 166 3500
42 66 30
45 95 3500
20 113 9000
3 140 30
127 161 30
42 140 30
130 170 3500
2 162 30
98 145 30
27 117 3500
69 152 30
28 163 3500
64 107 9000
148 149 20
143 175 3500
53 152 30
26 90 9000
8 126 30
138 148 30
97 171 9000
50 154 30
70 123 9000
51 66 9000
143 176 3500
50 70 30
83 158 9000
36 160 9000
109 120 9000
139 178 3500
104 129 9000
140 142 10000
71 156 30
17 113 3500
79 100 3500
97 121 30
1 29 3500
10 19 30
42 48 3500
128 146 9000
36 48 9000
48 130 30
131 143 9000
90 103 9000
5 148 9000
27 67 30
18 37 3500
117 165 3500
107 171 9000
4 117 30
69 147 30
66 68 10000
140 156 3500
24 67 9000
24 141 9000
6 179 30
71 74 3500
59 169 3500
71 169 9000
22 34 9000
104 162 3500
61 103 3500
128 167 9000
13 158 9000
91 176 3500
44 84 3500
46 154 3500
5 168 9000
141 158 9000
8 16 30
131 172 3500
2 117 30
0 168 30
59 111 30
71 78 3500
153 164 9000
23 85 9000
110 149 3500
4 48 30
23 92 30
70 85 3500
131 137 3500
72 100 3500
118 128 3500
97 127 30
67 170 30
15 69 9000
60 93 9000
72 97 9000
83 123 30
0 111 30
5 75 9000
73 80 10000
46 71 9000
49 60 9000
87 113 9000
33 35 10000
39 150 3500
149 163 9000
22 91 30
11 139 30
46 161 9000
10 172 30
30 32 10000
73 81 10000
21 49 3500
11 174 9000
23 143 3500
86 175 9000
75 138 9000
113 176 30
30 44 3500
5 135 9000
63 136 9000
47 154 3500
35 155 3500
122 147 9000
95 110 30
103 139 9000
47 127 3500
95 155 3500
0 138 30
11 52 9000
77 85 3500
149 152 10000
36 70 9000
3 179 9000
108 124 3500
115 176 30
63 164 9000
17 144 9000
59 158 3500
23 108 9000
49 66 9000
81 99 3500
25 118 9000
8 121 30
10 157 30
55 102 9000
66 89 9000
162 178 3500
156 157 20
135 149 30
24 32 10000
99 148 30
62 167 9000
7 115 30
83 127 9000
68 142 3500
111 144 3500
156 165 10000
78 106 3500
9 113 30
164 174 3500
79 114 9000
58 97 9000
22 160 30
70 100 3500
70 164 30
89 147 3500
25 150 9000
49 127 9000
26 74 9000
22 128 3500
50 98 9000
35 176 9000
108 136 3500
95 121 9000
3 64 3500
75 79 10000
10 118 30
113 122 3500
89 120 3500
55 139 3500
48 135 3500
3 63 9000
63 151 9000
21 113 9000
39 48 3500
0 10 10000
89 125 9000
107 154 9000
49 148 9000
8 56 30
72 128 30
38 143 9000
116 179 9000
84 139 30
0 43 30
119 148 3500
145 168 9000
3 10 10000
42 129 9000
9 79 9000
37 137 9000
10 121 30
111 116 10000
2 165 30
82 158 9000
70 102 3500
19 139 3500
63 138 9000
39 99 30
53 82 30
110 173 30
132 171 3500
72 138 9000
116 125 3500
8 48 30
88 149 9000
32 145 9000
15 62 9000
108 171 9000
147 152 10000
7 86 9000
130 167 9000
137 170 9000
54 115 9000
19 128 9000
74 130 30
114 174 30
52 128 30
64 146 9000
94 161 9000
17 168 30
112 129 3500
36 84 9000
41 102 9000
30 46 3500
112 124 9000
7 17 9000
13 19 10000
73 120 30
72 90 3500
105 162 3500
65 86 3500
68 69 20
8 171 30
77 121 9000
100 178 9000
23 132 3500
48 85 30
46 101 9000
39 102 9000
80 82 10000
64 115 9000
148 164 3500
50 165 3500
106 150 9000
75 125 9000
91 136 30
149 175 9000
117 155 3500
33 59 3500
29 56 9000
64 159 30
113 170 30
66 160 9000
8 39 30
92 176 3500
62 64 10000
19 46 3500
132 148 9000
42 107 9000
32 93 9000
84 117 30
135 160 3500
68 91 3500
42 83 30
136 173 3500
58 152 9000
76 105 9000
26 121 30
33 136 9000
158 175 3500
35 58 9000
139 144 9000
137 157 3500
35 129 9000
110 115 10000
59 133 9000
69 155 30
57 110 30
49 91 9000
2 132 30
99 131 9000
85 161 9000
92 95 10000
6 150 30
54 96 3500
14 82 9000
22 175 9000
36 37 20
55 171 3500
133 154 9000
52 93 9000
129 175 9000
67 87 3500
42 99 9000
2 101 30
157 168 9000
65 121 3500
55 112 9000
169 177 10000
8 104 30
59 153 9000
82 172 9000
148 159 3500
53 76 9000
28 49 3500
100 123 9000
33 40 3500
105 137 3500
23 64 3500
91 177 3500
138 166 3500
20 64 3500
52 62 30
80 108 3500
8 160 30
98 163 3500
49 179 3500
115 146 3500
18 140 3500
58 149 9000
117 136 9000
128 151 3500
86 132 9000
43 51 3500
137 156 3500
30 131 9000
56 89 9000
82 132 30
64 110 3500
40 146 9000
102 163 9000
49 54 10000
75 148 3500
119 160 3500
24 109 9000
28 150 3500
43 57 3500
109 146 3500
132 142 10000
108 129 3500
94 125 3500
47 148 9000
26 66 30
29 73 3500
101 134 3500
38 81 9000
48 179 3500
23 57 9000
14 67 3500
60 164 30
35 49 9000
28 73 3500
23 95 9000
81 95 3500
67 120 3500
75 134 9000
13 20 10000
104 159 3500
47 155 3500
35 101 30
145 151 10000
6 146 30
71 97 3500
58 169 3500
90 121 3500
59 102 3500
73 127 9000
58 145 9000
71 171 9000
26 42 3500
121 171 3500
39 151 3500
2 62 30
72 151 3500
25 91 30
88 104 3500
14 165 9000
105 146 9000
71 73 9000
3 100 3500
35 133 30
29 97 9000
20 104 30
111 148 3500
44 67 30
62 114 3500
138 174 3500
6 84 30
7 120 9000
20 168 30
32 110 3500
156 168 9000
100 143 3500
35 159 3500
95 173 3500
29 108 3500
76 161 3500
20 94 9000
108 155 9000
88 168 9000
96 139 3500
30 77 9000
26 170 30
95 112 9000
31 54 3500
10 106 30
63 76 3500
163 178 3500
27 70 9000
33 34 0
65 127 9000
10 173 30
101 145 30
26 72 3500
78 155 3500
124 158 30
63 173 9000
18 77 30
13 126 9000
24 93 9000
53 165 9000
53 75 30
16 144 9000
51 72 9000
36 74 9000
28 97 9000
22 61 9000
10 161 30
85 140 9000
124 134 3500
25 63 9000
78 152 3500
102 132 3500
4 120 30
53 130 30
16 155 9000
70 142 3500
59 85 30
84 134 9000
88 113 9000
91 157 30
71 154 30
81 115 3500
108 169 9000
151 167 3500
32 59 3500
14 122 3500
15 36 9000
28 122 9000
121 178 9000
1 84 3500
145 165 3500
107 116 9000
7 143 9000
42 100 9000
101 173 3500
3 90 3500
145 177 3500
27 120 30
25 146 3500
21 145 30
32 118 3500
144 147 10000
15 155 30
31 62 30
12 88 30
60 104 9000
48 116 30
97 165 9000
52 67 9000
40 130 3500
130 179 9000
107 170 9000
0 174 30
143 171 3500
11 64 3500
62 82 3500
115 168 9000
1 133 9000
76 79 10000
48 162 9000
65 162 9000
83 120 30
71 102 3500
10 162 30
56 169 3500
86 112 9000
76 84 3500
38 41 10000
46 94 9000
67 159 30
86 104 9000
103 147 9000
96 167 3500
4 43 30
70 112 3500
65 99 3500
145 162 3500
114 134 9000
130 135 3500
21 173 30
133 177 3500
119 154 9000
12 108 9000
64 157 30
10 111 30
117 137 9000
5 164 30
111 136 9000
81 113 3500
19 138 3500
123 173 9000
18 133 9000
2 122 30
76 134 30
28 35 10000
20 120 9000
13 135 3500
87 150 3500
24 87 9000
108 154 9000
50 103 3500
141 155 9000
97 125 30
89 107 3500
97 142 9000
96 102 10000
64 96 9000
79 113 9000
67 90 9000
107 168 3500
20 33 9000
135 139 10000
48 91 9000
33 38 9000
77 155 3500
31 139 30
85 176 9000
49 69 9000
0 86 30
34 166 3500
135 173 9000
165 177 9000
30 138 30
4 177 30
4 57 30
63 179 30
9 69 9000
27 92 9000
30 57 9000
4 26 30
72 111 3500
43 134 30
9 90 3500
12 104 30
34 68 9000
86 113 9000
5 79 3500
36 67 9000
45 124 9000
35 66 9000
11 87 3500
101 116 9000
102 105 10000
69 165 9000
71 122 9000
92 175 9000
60 68 10000
34 127 30
53 141 9000
19 24 3500
90 107 3500
79 172 30
75 80 10000
28 55 3500
35 63 9000
57 146 30
17 24 3500
115 174 30
78 160 3500
78 87 3500
99 107 10000
5 137 9000
117 122 9000
47 48 9000
32 143 9000
40 82 30
19 113 3500
127 153 3500
18 42 9000
21 77 30
80 160 9000
76 169 30
66 171 30
108 170 9000
62 74 9000
54 143 3500
44 139 9000
68 116 9000
132 145 9000
126 179 3500
78 113 9000
165 178 3500
17 147 9000
93 96 3500
82 159 9000
8 134 30
134 139 10000
48 88 9000
1 153 30
50 81 9000
46 140 30
0 145 30
83 98 3500
116 177 30
31 64 30
71 118 9000
116 175 30
81 144 9000
3 117 30
115 121 3500
8 63 30
67 78 9000
16 66 9000
147 154 10000
89 91 10000
29 137 30
22 157 30
6 42 30
127 133 3500
19 173 30
1 134 30
94 155 3500
24 154 3500
83 103 3500
104 167 9000
38 89 3500
4 41 30
24 26 10000
10 129 30
7 70 3500
75 147 3500
9 33 3500
147 158 9000
38 179 3500
114 118 10000
49 55 10000
20 96 9000
51 154 30
8 175 30
91 124 9000
33 58 3500
24 177 9000
1 140 30
149 157 3500
11 37 3500
29 110 9000
15 35 3500
24 65 9000
143 173 3500
90 164 9000
46 76 30
69 94 9000
16 81 30
51 74 9000
77 163 3500
13 42 3500
28 144 3500
1 49 3500
27 153 3500
0 45 30
21 53 9000
42 120 3500
52 150 9000
37 151 9000
66 97 9000
19 45 3500
23 121 3500
11 155 9000
87 102 3500
47 145 3500
167 172 3500
145 171 3500
5 48 9000
119 128 3500
102 150 30
81 174 30
94 168 3500
25 79 3500
135 158 9000
9 59 3500
143 161 3500
3 168 9000
35 80 3500
48 101 3500
130 142 9000
58 60 9000
80 106 3500
40 111 9000
22 103 30
30 159 3500
7 131 9000
83 109 9000
139 167 3500
4 95 30
123 165 30
90 167 30
60 161 9000
122 124 10000
57 100 3500
38 96 30
31 98 9000
89 131 3500
85 179 3500
32 66 30
84 150 3500
73 100 3500
59 70 9000
23 178 9000
40 117 9000
44 136 9000
85 102 3500
4 147 30
61 138 3500
103 168 9000
111 175 30
37 76 30
22 73 9000
37 117 9000
89 165 9000
3 28 9000
150 157 3500
54 104 3500
122 176 3500
117 166 3500
50 95 30
86 156 30
62 67 10000
33 66 30
45 176 9000
56 134 3500
6 64 30
46 106 30
33 91 9000
43 106 9000
62 107 3500
97 122 9000
25 144 3500
82 165 9000
30 151 3500
39 74 9000
119 167 9000
43 82 30
87 132 9000
7 125 30
4 7 10000
80 140 9000
51 68 30
7 25 3500
158 161 10000
90 144 3500
148 154 10000
21 32 9000
11 131 9000
33 152 3500
136 175 3500
142 172 3500
14 156 9000
107 167 3500
4 137 30
20 50 3500
109 122 3500
23 139 9000
21 100 30
114 177 30
146 171 9000
105 136 3500
56 69 30
84 128 3500
0 169 30
24 163 9000
126 171 9000
67 107 9000
27 108 3500
25 140 9000
3 109 9000
78 82 10000
67 150 9000
17 54 3500
82 95 9000
10 143 30
5 11 10000
12 152 9000
12 174 9000
143 159 3500
150 163 9000
27 145 9000
11 151 30
21 121 9000
144 156 9000
63 139 9000
86 172 9000
11 68 3500
45 107 30
148 150 10000
14 68 9000
3 59 3500
155 165 3500
41 169 9000
98 179 3500
8 153 30
82 100 3500
52 168 9000
46 90 3500
32 172 9000
36 43 10000
55 156 3500
56 151 9000
62 122 3500
17 87 30
108 123 3500
37 107 30
38 135 9000
31 81 3500
76 133 30
44 77 9000
126 175 3500
23 101 30
40 59 3500
150 170 3500
32 40 3500
86 115 9000
1 85 3500
81 131 30
40 108 9000
61 98 9000
27 137 9000
35 47 9000
13 86 30
88 105 3500
59 173 9000
111 157 3500
92 94 10000
87 160 30
24 53 3500
13 77 9000
41 83 30
10 131 30
11 170 9000
93 146 3500
140 154 9000
57 92 30
38 174 3500
93 106 3500
107 177 9000
116 149 3500
62 174 9000
39 108 30
62 128 3500
54 137 3500
122 162 30
114 126 9000
35 94 30
31 43 9000
40 112 9000
74 78 10000
123 178 3500
62 148 9000
131 163 9000
120 134 3500
73 152 9000
0 171 30
71 148 9000
146 178 3500
98 136 3500
27 151 3500
26 70 9000
46 85 9000
13 145 30
70 165 30
30 111 9000
104 118 30
129 155 3500
85 130 9000
20 79 30
10 151 30
162 163 20
66 173 9000
81 168 30
27 129 9000
37 77 30
77 116 3500
49 144 9000
88 174 3500
20 118 3500
57 172 3500
21 171 9000
36 102 9000
46 64 9000
18 155 9000
48 78 9000
6 149 30
117 149 3500
36 115 30
25 174 9000
7 73 3500
106 159 9000
108 141 3500
5 15 3500
51 152 30
105 177 3500
25 163 9000
36 114 30
62 77 3500
85 87 10000
108 140 3500
80 127 9000
16 17 20
163 166 10000
14 95 9000
99 154 30
40 104 9000
49 155 9000
160 161 20
16 97 9000
68 163 9000
7 108 9000
42 82 30
82 110 3500
55 79 9000
6 170 30
58 104 3500
37 167 9000
25 164 3500
25 54 3500
44 96 30
12 157 30
45 55 3500
46 158 9000
79 82 10000
16 33 3500
129 158 30
1 43 9000
8 73 30
61 90 3500
97 166 3500
89 172 3500
20 68 9000
90 141 9000
28 96 9000
24 94 30
138 158 3500
18 97 9000
91 120 3500
13 26 3500
121 175 3500
20 116 3500
87 115 9000
4 176 30
41 132 30
89 111 9000
38 114 30
25 104 9000
113 147 3500
88 94 10000
102 122 9000
62 108 3500
50 93 30
1 158 30
9 128 9000
103 110 9000
1 125 30
17 136 3500
128 164 30
64 135 3500
30 145 3500
54 131 30
109 174 9000
84 127 3500
68 179 30
82 160 3500
131 140 3500
132 157 9000
70 132 3500
49 150 9000
42 170 3500
85 152 9000
43 116 9000
0 89 30
90 117 9000
34 59 9000
21 97 9000
22 170 9000
37 95 9000
92 161 30
75 90 3500
65 119 3500
55 179 9000
18 30 9000
84 145 3500
25 88 30
28 176 30
114 178 9000
15 32 9000
101 133 3500
17 75 30
50 170 9000
30 137 30
9 138 30
57 103 3500
2 136 30
94 118 30
115 134 9000
8 110 30
68 134 3500
27 62 30
66 105 3500
76 160 3500
7 123 30
12 144 30
6 24 30
26 166 3500
16 171 9000
57 178 3500
80 130 30
45 91 3500
47 176 3500
5 23 3500
75 83 10000
88 117 9000
97 141 3500
43 77 30
87 131 3500
138 154 9000
96 172 3500
0 58 30
14 171 9000
158 159 20
14 73 9000
148 179 3500
72 89 3500
0 40 30
38 145 9000
26 79 3500
11 86 3500
40 80 9000
82 120 30
68 115 3500
25 60 9000
17 134 3500
74 117 9000
40 60 30
119 147 3500
121 165 9000
111 167 3500
114 141 9000
63 80 9000
77 79 10000
114 157 3500
124 148 9000
6 116 30
87 165 9000
48 165 3500
11 130 9000
33 165 9000
73 76 10000
32 37 3500
12 105 30
86 135 9000
20 36 9000
24 133 30
21 179 30
102 126 30
87 172 9000
48 157 3500
87 141 9000
62 165 9000
169 171 10000
100 124 30
57 88 9000
13 57 9000
64 145 9000
162 176 3500
43 95 3500
49 73 30
45 97 30
54 144 30
21 31 3500
58 131 30
6 37 30
26 138 9000
93 124 3500
49 62 9000
37 153 3500
138 176 9000
13 50 9000
23 106 9000
26 41 3500
59 81 30
0 92 30
78 148 9000
68 122 3500
155 161 3500
58 64 9000
59 147 9000
62 178 30
40 62 9000
22 85 9000
54 109 9000
58 126 9000
4 156 30
117 160 9000
134 173 9000
149 164 3500
106 115 30
1 83 9000
25 168 9000
10 141 30
6 62 30
0 21 30
28 131 9000
19 106 9000
86 106 3500
41 61 30
147 168 3500
88 119 9000
118 135 3500
7 129 30
55 117 9000
58 123 30
100 153 9000
19 57 3500
3 112 30
101 131 30
94 169 3500
36 130 9000
23 145 30
7 78 3500
66 110 3500
95 135 9000
115 164 9000
5 55 3500
8 169 30
63 100 9000
140 166 3500
34 156 3500
85 162 9000
41 144 3500
40 152 9000
46 129 3500
59 64 9000
123 151 3500
62 138 9000
114 167 3500
27 128 9000
70 140 9000
39 171 9000
103 116 9000
3 43 3500
86 144 9000
158 178 3500
42 72 30
137 174 3500
112 164 9000
129 176 3500
73 126 9000
176 177 20
117 142 3500
17 78 30
52 153 30
32 105 9000
112 155 3500
49 164 3500
15 95 9000
46 103 9000
39 69 9000
31 121 9000
80 172 30
129 141 9000
6 113 30
12 89 30
87 105 9000
66 79 9000
113 132 3500
78 150 9000
24 83 9000
82 99 3500
110 137 9000
0 37 30
68 166 9000
22 46 3500
42 178 9000
98 120 9000
67 115 9000
71 179 9000
0 18 30
150 177 3500
78 170 9000
10 33 30
7 177 30
31 83 3500
89 127 9000
95 133 30
25 45 3500
110 125 3500
156 161 10000
12 31 3500
23 41 3500
77 139 9000
4 54 30
168 178 10000
44 45 20
9 144 9000
1 122 30
16 87 30
14 29 3500
14 153 9000
12 55 3500
110 145 3500
91 152 3500
83 85 9000
143 156 9000
52 155 30
124 176 9000
20 176 9000
46 75 9000
154 174 3500
3 130 9000
155 166 9000
27 127 30
37 82 30
40 107 9000
112 168 9000
108 115 10000
98 105 10000
133 148 9000
72 117 3500
5 24 3500
2 51 30
113 153 3500
64 88 9000
27 41 3500
88 108 9000
15 135 9000
19 68 3500
48 81 30
100 131 30
97 148 9000
84 159 9000
64 100 3500
22 142 3500
9 92 3500
61 177 9000
26 120 30
162 166 10000
69 110 9000
28 41 9000
112 163 3500
70 113 3500
24 143 30
11 81 3500
82 116 3500
25 127 30
55 148 9000
18 166 30
3 124 9000
111 131 3500
72 95 9000
51 57 10000
22 86 30
52 179 9000
11 128 30
77 101 3500
133 167 9000
36 112 30
47 93 3500
133 158 3500
72 76 10000
47 114 30
153 154 0
53 78 9000
29 116 9000
55 152 30
40 151 3500
55 124 9000
16 166 30
77 162 3500
4 174 30
52 100 9000
25 50 3500
45 58 3500
3 83 3500
19 129 9000
48 172 9000
124 153 3500
34 44 3500
96 122 9000
50 137 9000
108 156 9000
29 156 9000
13 134 3500
38 147 3500
30 121 9000
47 125 3500
75 88 3500
17 63 3500
27 79 3500
57 79 9000
76 173 30
13 142 3500
34 94 30
33 121 30
21 84 9000
64 126 9000
8 120 30
63 66 10000
17 89 30
46 99 30
4 102 30
41 78 30
34 153 3500
11 90 9000
104 126 9000
18 46 3500
43 140 30
34 108 9000
123 128 10000
79 155 3500
5 63 3500
45 135 9000
85 144 3500
76 81 10000
106 145 9000
50 159 3500
18 45 3500
26 151 3500
86 178 3500
90 152 3500
61 83 9000
113 114 0
91 154 3500
69 130 9000
59 108 30
31 123 9000
124 144 3500
59 63 9000
64 160 9000
59 99 3500
5 104 3500
126 133 3500
122 160 30
90 163 30
104 147 9000
100 160 9000
7 42 3500
129 161 30
33 168 30
24 62 9000
6 46 30
51 165 3500
85 158 9000
28 174 9000
36 158 9000
156 177 3500
20 162 9000
111 135 3500
40 81 9000
121 122 0
63 126 3500
42 133 30
16 119 3500
16 141 3500
32 94 9000
30 112 3500
22 105 30
152 176 9000
84 177 9000
31 57 9000
58 72 30
41 47 10000
123 167 9000
16 50 3500
71 163 9000
93 164 9000
24 66 9000
117 131 3500
67 80 3500
77 124 9000
38 157 30
77 132 30
82 111 3500
17 73 9000
90 134 9000
32 168 30
25 26 0
7 126 30
58 101 3500
122 129 10000
154 155 20
47 56 3500
0 19 30
27 104 9000
19 20 0
37 48 9000
3 82 3500
104 111 9000
6 33 30
31 79 9000
64 66 10000
50 94 30
9 126 9000
100 142 3500
32 144 9000
22 69 3500
10 140 30
36 103 9000
7 87 9000
85 89 10000
68 83 3500
128 139 3500
0 36 30
43 49 3500
83 141 30
107 122 9000
15 25 3500
43 107 9000
43 128 9000
93 129 9000
122 125 10000
71 149 9000
33 106 30
18 81 30
59 120 30
108 110 10000
91 92 0
89 134 9000
71 100 3500
11 171 9000
31 146 9000
21 139 3500
83 157 3500
54 89 9000
32 129 9000
91 166 30
80 116 9000
68 105 3500
33 170 30
40 96 9000
18 158 9000
38 67 30
39 166 30
81 85 3500
87 151 3500
132 176 3500
38 138 9000
63 113 3500
59 60 9000
105 119 30
55 86 9000
44 87 9000
92 169 3500
60 101 3500
85 128 3500
105 151 30
40 139 9000
70 96 3500
118 125 3500
84 105 3500
18 162 30
109 117 10000
91 101 9000
52 167 3500
30 149 3500
0 159 30
11 63 3500
50 101 3500
74 121 30
53 146 30
45 72 9000
55 145 30
15 45 3500
138 156 3500
5 25 3500
70 174 9000
89 132 30
36 80 9000
25 66 9000
49 67 9000
93 175 9000
114 170 30
54 136 3500
51 95 30
142 153 9000
67 91 9000
21 101 30
74 173 30
120 158 9000
6 17 30
89 135 9000
27 72 3500
74 76 10000
3 85 9000
74 164 3500
18 173 30
91 127 9000
33 149 3500
35 87 9000
63 75 9000
72 113 3500
30 47 3500
25 153 3500
79 167 9000
10 113 30
121 137 3500
96 162 3500
57 108 30
91 105 3500
31 61 9000
30 60 9000
111 132 3500
71 111 3500
117 120 3500
78 119 3500
36 149 9000
4 59 30
65 130 3500
11 24 9000
1 63 3500
8 147 30
22 80 9000
78 137 9000
15 26 9000
3 144 9000
85 145 3500
82 119 9000
10 22 30
24 57 3500
28 99 9000
38 46 10000
69 170 30
130 164 9000
127 128 0
12 140 3500
126 145 3500
2 36 30
121 140 3500
73 149 3500
48 131 30
68 140 3500
75 81 10000
42 163 9000
2 97 30
20 137 3500
16 111 9000
22 104 30
133 144 9000
71 127 3500
83 88 3500
27 63 30
40 164 30
9 43 3500
31 124 9000
76 155 3500
19 39 3500
77 161 3500
114 149 9000
45 67 30
70 118 9000
4 38 30
149 178 3500
36 52 3500
45 109 30
84 148 3500
103 159 3500
82 164 9000
14 100 30
6 105 30
60 95 3500
30 150 3500
10 99 30
8 129 30
33 78 3500
83 133 30
33 116 3500
49 154 9000
20 138 3500
49 176 3500
23 72 9000
35 118 9000
46 116 9000
44 94 3500
14 126 3500
95 119 30
91 141 9000
35 48 9000
30 37 3500
80 98 3500
2 104 30
107 174 3500
2 177 30
76 148 9000
36 157 9000
52 91 9000
40 44 10000
128 178 3500
7 171 30
8 50 30
7 37 3500
37 125 3500
60 105 9000
0 75 30
41 50 3500
8 61 30
77 115 9000
88 123 3500
58 158 3500
100 130 30
19 174 30
39 168 3500
20 54 9000
23 171 9000
111 159 3500
125 168 3500
45 143 9000
8 103 30
111 130 3500
129 147 9000
161 172 9000
38 80 9000
4 160 30
69 93 3500
45 111 9000
48 144 9000
12 67 3500
52 136 3500
36 69 9000
15 151 30
106 143 9000
32 111 3500
48 156 3500
29 179 30
74 75 20
31 82 3500
122 153 9000
59 152 9000
7 46 3500
56 115 9000
133 179 9000
115 152 3500
27 177 30
24 152 3500
37 99 30
4 97 30
106 146 9000
47 146 3500
5 165 30
60 121 3500
83 89 3500
93 149 3500
112 143 3500
9 62 9000
67 113 9000
10 116 30
18 94 9000
89 179 9000
96 146 9000
11 56 3500
71 172 9000
45 122 3500
49 159 3500
148 153 10000
70 145 30
102 108 9000
5 45 9000
138 152 30
18 19 20
111 113 10000
79 85 3500
31 104 9000
59 179 3500
28 167 9000
89 151 9000
43 55 9000
142 175 3500
10 40 30
35 166 3500
37 140 30
103 115 9000
109 134 3500
68 111 9000
5 102 3500
44 152 3500
4 179 30
84 143 30
5 50 3500
9 148 30
82 103 3500
123 127 10000
76 111 3500
49 163 9000
38 115 30
109 170 9000
1 157 9000
157 179 9000
9 137 30
34 57 3500
16 161 30
130 160 9000
128 171 3500
65 112 9000
36 147 3500
137 146 30
64 84 3500
101 151 30
8 42 30
92 127 3500
9 86 3500
19 67 9000
163 174 9000
79 87 3500
153 157 3500
137 152 30
6 106 30
