180 8055
27 103 30
161 167 10000
40 97 9000
40 159 30
59 161 9000
24 117 3500
120 129 10000
70 171 9000
111 137 9000
137 139 10000
34 101 30
45 156 30
166 176 3500
133 141 10000
86 153 3500
5 89 3500
19 146 9000
96 128 9000
63 143 3500
117 134 3500
4 142 30
46 159 9000
45 66 30
67 155 9000
71 178 9000
7 79 3500
103 107 10000
72 115 3500
64 179 30
22 178 9000
78 147 3500
9 61 3500
25 56 3500
21 114 9000
22 109 9000
83 134 30
31 88 30
111 123 9000
93 133 9000
65 80 3500
28 178 30
38 130 3500
11 123 30
80 170 9000
31 84 30
54 83 30
38 92 9000
28 152 9000
24 61 9000
146 148 10000
29 157 9000
69 108 3500
33 75 9000
136 167 3500
9 142 9000
59 121 30
8 52 30
41 55 9000
143 151 9000
82 170 9000
92 125 3500
10 61 30
11 19 3500
103 163 9000
12 21 10000
78 102 3500
51 86 30
42 61 30
0 93 30
63 74 9000
21 62 9000
111 170 30
49 124 9000
72 170 9000
89 155 3500
3 133 9000
24 39 3500
57 138 9000
6 121 30
90 112 9000
55 162 3500
40 161 9000
13 162 30
10 123 30
131 164 9000
88 109 9000
55 144 30
114 116 10000
3 119 9000
142 174 3500
14 90 9000
35 137 30
28 148 3500
2 150 30
72 108 9000
29 91 30
4 119 30
1 116 9000
31 109 3500
81 138 9000
22 67 3500
26 93 9000
12 49 3500
52 53 20
36 66 9000
91 93 10000
27 110 3500
131 132 9000
14 99 30
22 88 30
88 133 30
8 67 30
89 149 9000
77 91 9000
82 140 30
42 165 30
132 177 3500
52 106 3500
82 108 9000
6 27 30
89 173 3500
147 151 10000
138 161 9000
10 114 30
23 45 9000
17 148 9000
99 123 9000
122 127 10000
138 165 3500
13 102 30
76 87 3500
167 171 3500
29 37 3500
20 99 30
79 110 3500
126 148 9000
77 136 9000
86 133 9000
43 130 3500
18 106 9000
68 137 9000
132 151 9000
99 179 3500
92 162 30
52 176 3500
45 114 30
76 177 9000
126 130 10000
2 159 30
100 129 9000
2 121 30
98 114 30
125 160 30
33 132 9000
44 69 9000
54 176 3500
97 172 3500
45 90 3500
19 126 3500
18 87 30
102 120 30
8 106 30
66 133 9000
20 49 3500
68 161 9000
88 156 30
65 145 9000
57 72 9000
20 23 10000
16 164 9000
19 30 9000
58 142 9000
7 81 9000
55 115 9000
82 106 9000
115 118 10000
7 138 9000
50 121 9000
48 68 9000
48 128 30
93 118 30
11 135 30
50 172 3500
72 165 9000
85 167 9000
40 70 30
6 123 30
51 177 9000
58 173 9000
9 39 3500
10 62 30
79 94 3500
7 61 3500
37 142 30
151 177 3500
18 176 9000
39 127 9000
23 87 30
10 144 30
5 132 9000
94 120 9000
36 92 3500
31 67 30
72 77 10000
104 115 30
100 158 3500
163 175 9000
117 130 3500
37 51 3500
26 94 9000
136 159 3500
22 93 30
122 179 3500
103 165 3500
40 63 9000
3 39 3500
53 163 3500
52 139 3500
122 141 9000
77 169 30
58 85 30
34 50 3500
28 153 9000
42 124 3500
20 156 9000
135 154 9000
81 165 3500
91 111 9000
135 146 30
145 152 10000
7 26 9000
173 178 10000
96 123 9000
79 151 9000
43 122 9000
69 92 3500
0 147 30
1 89 9000
9 132 9000
24 123 9000
17 18 0
32 178 30
47 151 9000
41 94 3500
56 149 9000
11 161 30
77 134 30
22 28 3500
19 168 30
59 166 3500
17 21 10000
31 176 30
122 159 30
38 79 9000
125 172 3500
34 95 30
49 57 10000
28 154 3500
103 114 9000
19 32 3500
51 129 9000
19 40 9000
82 168 9000
27 48 3500
38 98 30
96 112 30
106 170 9000
132 165 3500
17 37 3500
86 108 30
25 89 30
38 169 3500
10 104 30
69 126 3500
63 159 9000
36 68 9000
14 63 9000
45 149 3500
39 157 30
65 90 9000
32 56 3500
30 74 3500
50 67 9000
42 126 3500
97 106 10000
21 154 30
6 96 30
26 39 9000
31 97 9000
4 125 30
21 176 9000
51 80 9000
44 55 3500
0 123 30
59 150 9000
84 122 3500
4 159 30
75 136 9000
70 172 9000
125 167 9000
27 61 9000
43 104 9000
91 98 3500
155 175 3500
50 89 9000
67 97 9000
37 163 9000
14 88 9000
92 118 30
19 134 3500
96 148 9000
36 154 3500
128 169 3500
41 49 3500
50 134 3500
140 164 9000
63 118 3500
48 71 9000
18 129 9000
133 155 9000
21 87 9000
1 173 9000
33 61 9000
111 112 0
75 131 30
100 103 10000
54 112 9000
154 177 3500
23 144 30
28 87 9000
30 64 30
123 147 9000
66 170 30
1 38 3500
77 140 30
36 129 3500
16 133 9000
28 91 30
45 64 30
103 109 9000
30 68 30
100 147 9000
22 41 3500
55 134 9000
152 167 3500
56 130 9000
124 140 3500
143 160 3500
90 157 30
74 176 9000
6 118 30
67 129 3500
96 153 9000
135 144 9000
1 96 3500
14 70 3500
70 136 3500
134 168 3500
28 66 30
18 26 3500
69 118 3500
82 179 9000
28 65 30
21 73 9000
6 76 30
0 17 30
46 178 3500
76 99 9000
16 92 30
50 118 30
38 127 9000
16 135 3500
16 142 9000
110 146 9000
59 118 30
45 49 3500
139 156 3500
114 139 3500
39 87 9000
22 35 9000
6 122 30
3 7 10000
54 179 9000
14 175 30
41 42 0
10 42 30
32 112 9000
61 142 3500
24 47 9000
57 177 9000
110 141 3500
63 92 3500
34 107 30
37 175 9000
30 163 3500
91 161 30
66 111 3500
0 52 30
142 147 9000
170 172 10000
27 124 30
60 100 3500
29 127 9000
48 125 9000
101 179 9000
107 141 3500
53 90 9000
7 89 3500
112 147 3500
4 33 30
21 155 30
98 169 3500
20 59 3500
57 140 3500
15 114 9000
10 70 30
116 123 9000
51 157 9000
70 149 9000
7 18 9000
37 105 30
9 173 30
16 122 9000
41 66 30
30 45 3500
3 62 9000
4 80 30
33 60 9000
91 116 9000
9 14 9000
148 155 10000
8 166 30
85 175 3500
0 170 30
97 164 9000
29 143 30
11 91 9000
106 152 9000
51 164 3500
91 171 3500
18 113 3500
21 44 3500
83 84 9000
88 167 30
12 57 9000
16 143 9000
83 93 3500
129 167 9000
7 165 30
88 107 3500
72 125 9000
1 80 3500
11 35 9000
36 155 3500
72 140 30
40 118 9000
26 75 9000
41 153 9000
23 120 3500
56 102 3500
54 122 30
18 53 3500
44 167 30
38 159 30
157 171 3500
32 50 3500
51 169 3500
68 167 9000
9 24 3500
70 126 3500
18 62 3500
115 135 9000
84 110 30
44 121 3500
7 92 9000
52 166 3500
135 165 9000
102 179 9000
6 11 10000
42 103 9000
51 102 3500
102 115 9000
45 93 9000
122 140 9000
109 159 3500
17 130 3500
13 164 9000
33 80 9000
26 119 3500
21 106 9000
72 163 3500
61 148 9000
39 125 9000
6 52 30
153 173 3500
43 76 30
39 92 9000
50 99 9000
62 115 3500
48 175 9000
31 78 9000
42 63 9000
106 134 3500
15 138 3500
68 171 30
70 153 30
53 116 9000
125 174 3500
153 174 3500
121 150 3500
8 38 30
49 61 9000
80 121 30
79 175 30
119 138 3500
55 98 3500
144 169 9000
0 126 30
9 96 3500
68 90 3500
119 157 9000
143 166 9000
14 25 3500
0 63 30
53 155 30
69 78 3500
103 151 30
74 154 9000
30 55 3500
141 177 3500
96 151 9000
45 131 3500
37 59 9000
14 157 9000
81 109 3500
2 13 30
159 163 10000
118 169 9000
19 26 3500
125 173 3500
70 125 3500
174 178 10000
59 114 9000
71 177 9000
11 75 3500
38 107 30
98 159 3500
9 124 9000
5 81 9000
20 147 9000
15 47 9000
6 169 30
50 152 30
22 77 9000
8 128 30
134 148 30
15 100 30
19 71 3500
18 138 3500
22 98 30
60 127 3500
57 64 9000
24 167 3500
144 158 3500
145 167 9000
48 100 3500
89 123 3500
12 42 3500
173 175 10000
21 138 3500
21 127 3500
45 60 30
57 121 9000
46 108 30
21 128 3500
104 151 30
45 142 9000
38 162 9000
125 151 9000
78 141 30
54 101 9000
15 146 9000
42 106 9000
8 133 30
31 37 3500
88 178 9000
56 172 3500
17 40 9000
48 151 9000
63 178 30
10 146 30
29 41 9000
18 124 3500
106 155 9000
61 84 3500
106 120 30
150 154 10000
111 114 10000
112 125 9000
9 11 10000
116 145 3500
78 139 9000
146 157 3500
121 126 10000
101 121 30
20 88 9000
143 149 9000
35 70 9000
75 143 9000
96 134 3500
25 128 9000
115 151 9000
47 81 9000
72 168 9000
71 112 3500
143 152 9000
63 150 9000
8 174 30
120 143 9000
41 154 3500
48 169 3500
55 78 9000
30 143 30
85 97 9000
2 115 30
7 119 9000
11 175 9000
41 75 9000
29 58 3500
102 123 9000
146 158 9000
131 158 9000
48 113 9000
12 117 3500
35 131 30
2 164 30
49 103 3500
8 156 30
28 123 9000
71 124 3500
4 135 30
9 19 3500
92 174 9000
147 176 9000
0 131 30
125 133 3500
3 17 3500
15 60 3500
37 169 3500
19 110 9000
1 57 3500
4 81 30
83 178 9000
120 123 10000
36 148 9000
42 85 3500
49 112 9000
86 161 30
15 56 3500
69 164 9000
30 122 9000
64 173 9000
124 132 3500
56 93 30
137 172 3500
152 162 3500
19 56 3500
32 134 9000
47 116 9000
6 34 30
116 171 30
41 133 30
81 91 3500
98 110 9000
71 137 3500
4 157 30
119 178 9000
68 175 9000
8 84 30
102 128 9000
65 79 9000
56 100 3500
5 71 3500
82 154 3500
29 31 10000
36 97 30
64 114 9000
25 126 30
141 159 9000
68 138 9000
33 42 3500
103 164 3500
50 129 9000
105 107 10000
25 62 9000
38 51 9000
69 135 3500
4 154 30
54 61 30
22 108 9000
45 173 3500
35 93 9000
62 94 9000
91 94 10000
50 146 30
0 176 30
31 144 3500
63 102 9000
95 157 9000
72 106 9000
16 163 30
82 141 30
16 114 3500
31 68 30
18 152 9000
12 63 3500
67 95 3500
3 8 10000
77 127 9000
146 154 10000
99 129 9000
18 21 10000
32 71 9000
10 45 30
16 125 3500
159 165 10000
83 86 3500
9 147 30
44 107 30
89 133 30
2 20 30
43 113 9000
4 148 30
140 168 3500
35 150 9000
62 159 9000
49 166 3500
62 84 9000
153 178 3500
48 150 9000
50 57 10000
112 167 3500
41 106 9000
66 142 9000
104 164 3500
32 124 30
152 166 3500
11 94 3500
67 105 3500
111 141 3500
26 59 3500
3 151 30
124 161 30
75 105 3500
8 82 30
7 75 9000
133 146 9000
20 121 9000
43 136 9000
26 97 30
63 119 3500
10 68 30
15 129 3500
22 36 3500
101 130 30
96 110 9000
101 150 30
0 167 30
97 173 3500
35 88 30
84 107 9000
2 171 30
2 85 30
25 173 9000
22 141 3500
26 88 9000
55 111 9000
100 111 9000
22 176 9000
123 152 9000
90 108 9000
51 147 30
132 170 3500
13 177 9000
52 111 9000
141 157 3500
37 116 9000
106 114 30
132 167 9000
46 143 30
77 179 30
53 112 9000
33 41 3500
18 27 3500
39 110 9000
115 167 3500
43 153 9000
34 164 3500
101 159 3500
26 150 3500
15 98 30
35 45 3500
65 177 30
112 121 3500
9 161 9000
4 100 30
160 164 10000
32 115 9000
7 100 3500
77 98 9000
18 80 30
7 64 9000
129 144 3500
79 104 9000
3 148 30
53 110 9000
169 172 10000
78 124 9000
7 27 9000
10 145 30
21 48 3500
13 107 9000
18 49 9000
127 159 30
8 91 30
19 108 3500
114 131 3500
72 75 10000
24 130 30
65 126 9000
52 126 9000
104 177 3500
15 118 3500
54 79 9000
5 37 3500
3 103 3500
78 107 3500
117 123 9000
10 133 30
14 75 30
75 162 9000
30 130 9000
39 156 30
134 175 9000
66 107 9000
36 54 3500
96 159 9000
50 127 9000
112 178 9000
70 111 3500
46 172 9000
24 168 9000
147 156 3500
158 168 3500
10 78 30
110 179 9000
14 40 3500
35 107 30
69 159 9000
91 122 3500
138 171 9000
44 86 9000
96 166 3500
133 173 3500
93 163 30
13 89 30
165 175 3500
34 49 9000
58 176 3500
84 93 10000
8 31 30
24 140 9000
36 150 9000
3 16 3500
87 92 10000
23 153 9000
15 122 3500
86 150 3500
126 174 3500
114 136 3500
50 143 3500
19 87 30
90 111 9000
1 19 3500
21 67 3500
4 92 30
5 175 30
107 153 9000
64 171 30
87 142 9000
58 78 9000
135 151 30
117 121 3500
52 178 9000
13 69 3500
123 137 3500
158 176 9000
88 90 10000
8 90 30
46 175 9000
99 100 0
78 116 3500
124 152 3500
125 159 30
44 85 3500
102 175 3500
144 176 3500
43 69 9000
114 130 3500
2 151 30
109 141 3500
79 88 9000
0 179 30
126 127 20
116 156 3500
98 141 9000
115 173 30
38 105 30
30 40 9000
42 78 30
16 39 3500
111 153 9000
40 105 9000
47 102 9000
5 14 3500
106 107 20
118 150 3500
51 75 9000
114 176 30
33 43 3500
0 23 30
108 157 9000
61 170 9000
28 63 30
18 117 9000
92 107 3500
28 120 9000
33 177 30
70 90 3500
3 57 9000
45 70 30
39 107 30
47 59 9000
116 143 3500
65 138 3500
93 177 3500
28 80 3500
106 167 3500
57 127 9000
118 168 9000
76 101 3500
66 69 10000
7 58 9000
28 42 9000
60 79 3500
35 109 9000
157 164 10000
85 131 9000
81 102 9000
30 63 30
25 31 10000
27 65 30
61 149 9000
2 55 30
17 44 3500
30 41 9000
136 142 10000
6 28 30
30 58 3500
49 151 9000
101 136 9000
123 134 9000
56 146 30
51 174 3500
33 123 9000
120 147 3500
171 172 0
89 113 9000
73 79 10000
34 139 30
111 171 30
71 152 30
6 141 30
61 115 3500
33 82 3500
29 130 9000
82 113 3500
100 146 9000
9 44 3500
67 124 9000
95 134 9000
124 127 10000
106 151 9000
38 100 9000
124 178 3500
24 139 30
93 114 9000
48 155 9000
17 126 3500
148 163 9000
143 145 9000
91 142 30
33 117 3500
14 36 9000
31 172 9000
69 76 3500
69 133 3500
51 82 9000
59 128 30
9 21 9000
10 87 30
61 139 3500
62 151 9000
41 161 9000
122 135 9000
101 141 3500
138 155 9000
126 143 3500
88 166 30
80 83 10000
137 141 10000
9 50 9000
4 16 30
1 28 3500
118 170 9000
75 118 3500
38 118 30
68 156 9000
22 70 9000
120 148 3500
9 135 30
85 168 3500
88 127 9000
29 176 30
26 160 3500
35 169 9000
37 147 3500
32 43 3500
22 55 3500
141 144 9000
151 161 9000
22 75 9000
29 101 9000
52 113 9000
0 97 30
112 134 9000
21 45 3500
138 139 20
169 175 10000
35 75 3500
42 134 30
33 120 30
172 174 10000
98 162 3500
92 134 9000
95 106 9000
18 109 3500
36 137 9000
25 143 30
48 87 30
148 177 3500
37 172 9000
59 103 3500
42 46 10000
63 114 3500
57 118 30
112 166 3500
30 97 9000
110 178 9000
57 97 3500
104 128 9000
93 152 3500
54 141 9000
130 156 9000
75 103 9000
82 148 3500
97 104 10000
103 144 30
18 40 9000
5 38 9000
12 29 3500
62 70 10000
72 158 9000
16 38 3500
19 132 9000
52 64 9000
65 93 3500
67 156 30
29 118 3500
14 163 9000
47 158 9000
71 170 9000
71 133 3500
78 83 10000
129 162 30
94 154 3500
109 115 10000
43 80 9000
15 24 3500
59 140 3500
72 139 9000
44 162 9000
160 173 9000
4 62 30
123 155 3500
2 176 30
95 101 3500
68 170 30
94 110 30
108 109 20
110 127 3500
3 162 9000
83 149 3500
127 155 3500
7 57 3500
19 96 9000
139 153 30
80 100 9000
158 160 10000
49 106 9000
61 69 10000
6 29 30
9 107 3500
88 144 3500
102 152 9000
80 119 3500
24 95 30
83 87 3500
48 129 30
54 108 9000
8 178 30
7 88 3500
2 48 30
99 109 30
58 82 30
126 134 3500
41 97 9000
83 177 9000
1 67 3500
18 128 9000
147 171 9000
96 175 3500
155 174 3500
64 122 3500
33 128 9000
49 136 3500
15 96 9000
55 93 9000
88 97 3500
12 69 3500
23 91 30
36 107 30
59 129 30
44 52 3500
87 112 9000
48 149 9000
0 102 30
10 86 30
5 124 30
6 136 30
99 149 30
73 167 3500
85 94 10000
91 123 3500
45 116 9000
42 150 3500
25 175 9000
18 41 9000
2 42 30
7 145 9000
118 162 3500
12 61 9000
107 143 9000
20 32 9000
51 100 3500
63 171 30
30 73 3500
55 126 9000
117 156 3500
11 158 30
107 115 30
57 154 30
51 137 9000
120 172 3500
158 163 10000
162 172 9000
11 66 3500
69 102 9000
155 167 9000
16 67 9000
46 167 9000
113 137 3500
29 109 3500
4 82 30
42 158 30
114 140 9000
31 140 9000
5 26 9000
171 179 10000
105 179 3500
127 136 9000
7 109 9000
75 176 9000
159 168 3500
9 169 9000
52 147 30
106 157 3500
5 149 9000
74 148 3500
74 81 10000
54 62 30
82 114 3500
74 83 10000
15 124 3500
11 33 3500
127 171 9000
9 31 9000
51 118 30
33 173 9000
108 168 9000
21 103 30
13 73 9000
88 106 3500
127 130 10000
126 146 3500
64 163 9000
61 152 30
5 111 30
148 170 3500
43 127 3500
142 159 3500
22 115 3500
12 71 9000
20 21 20
70 160 9000
82 149 3500
34 121 30
75 129 30
85 101 3500
84 94 10000
52 82 30
17 138 3500
53 153 30
3 121 9000
115 123 3500
103 149 30
51 61 30
111 156 3500
73 84 9000
47 117 9000
21 135 9000
39 85 3500
0 128 30
92 121 3500
120 160 9000
33 172 9000
42 153 9000
14 110 3500
26 144 9000
60 90 3500
151 174 9000
113 133 3500
13 59 3500
74 155 9000
64 149 9000
70 154 30
39 42 10000
78 138 9000
12 178 9000
63 161 9000
0 74 30
55 92 9000
166 168 9000
27 29 10000
23 65 3500
22 154 30
109 139 3500
90 95 10000
36 134 30
9 60 3500
21 110 3500
97 139 3500
40 169 9000
107 130 30
1 149 30
81 145 9000
76 92 3500
45 87 9000
22 71 9000
110 138 9000
0 56 30
59 72 30
31 80 3500
52 171 3500
29 150 3500
33 93 9000
30 83 3500
84 98 3500
75 97 3500
41 109 9000
25 159 3500
118 173 9000
64 109 3500
36 47 0
49 104 3500
23 94 9000
82 112 3500
6 55 30
141 143 10000
99 116 9000
37 91 3500
114 119 10000
80 165 3500
69 107 3500
44 100 9000
24 77 3500
41 171 3500
24 122 9000
42 137 9000
94 106 9000
75 157 3500
4 32 30
16 35 3500
78 159 3500
81 97 3500
25 97 30
21 26 9000
16 178 30
94 156 9000
119 121 9000
135 142 10000
76 170 9000
20 77 30
59 68 9000
106 123 9000
8 23 30
17 149 9000
59 100 3500
43 102 9000
0 162 30
125 156 9000
65 142 9000
24 34 10000
147 157 3500
58 79 9000
102 142 3500
36 106 30
147 166 3500
65 68 10000
123 142 3500
36 165 9000
1 178 9000
68 129 3500
144 165 3500
37 56 3500
169 178 10000
38 144 9000
125 165 30
147 153 10000
64 101 3500
98 109 30
113 116 10000
98 106 10000
41 73 30
105 174 9000
27 44 9000
21 146 9000
55 66 9000
68 168 30
5 140 9000
15 50 3500
106 156 3500
34 111 3500
110 147 9000
63 141 3500
16 146 9000
161 174 9000
34 176 9000
11 162 30
66 75 3500
73 166 3500
127 138 9000
15 48 3500
67 133 9000
19 60 3500
88 121 3500
74 87 9000
26 130 30
39 57 9000
69 160 9000
56 96 3500
48 90 9000
45 148 3500
29 113 3500
5 96 9000
70 109 9000
77 88 9000
1 94 3500
57 169 3500
49 173 9000
112 153 3500
132 175 3500
28 51 9000
38 164 30
56 145 30
49 90 9000
6 124 30
105 169 3500
71 108 9000
95 100 3500
107 118 30
81 98 3500
90 115 9000
52 165 9000
4 14 30
20 48 3500
47 135 30
28 79 9000
12 17 10000
55 130 30
68 70 10000
45 140 9000
38 120 3500
27 141 9000
1 143 9000
42 147 9000
25 64 9000
43 108 9000
40 116 9000
84 161 9000
25 141 9000
145 147 10000
125 175 3500
18 126 3500
56 108 30
147 148 0
7 23 3500
63 89 3500
90 172 3500
50 92 30
77 148 9000
94 141 9000
78 146 3500
22 59 3500
30 126 9000
125 161 30
119 166 9000
36 170 3500
86 114 9000
66 129 3500
15 159 9000
65 71 10000
52 145 30
7 52 3500
14 81 30
41 76 30
131 166 9000
56 99 9000
12 83 9000
11 116 9000
41 96 9000
59 176 3500
159 177 9000
132 139 10000
72 142 30
72 137 9000
45 137 9000
1 167 9000
25 52 3500
94 148 3500
124 128 10000
28 37 3500
5 30 3500
52 123 30
20 135 9000
29 125 9000
38 99 30
99 122 9000
72 141 30
73 147 9000
17 53 3500
82 139 9000
54 132 3500
28 139 30
11 58 3500
138 159 3500
122 123 20
4 5 20
92 117 30
134 150 30
123 125 10000
1 76 3500
15 130 9000
5 10 10000
99 153 9000
126 157 9000
26 172 9000
49 65 9000
151 157 3500
108 128 3500
88 129 3500
149 156 3500
71 167 30
82 115 3500
44 98 30
88 99 3500
53 128 30
13 70 9000
82 143 30
30 170 30
119 129 3500
64 144 9000
130 131 20
46 135 30
28 72 3500
45 85 3500
92 108 30
31 103 9000
35 139 30
98 146 9000
4 56 30
58 96 9000
111 163 9000
148 176 3500
44 119 30
33 140 9000
5 141 9000
139 157 3500
95 176 9000
42 173 3500
17 174 30
45 146 3500
35 153 3500
85 142 30
68 136 9000
12 56 9000
126 138 9000
88 164 9000
14 166 9000
38 175 3500
112 118 10000
22 58 3500
8 25 30
108 151 3500
50 107 3500
63 97 3500
9 117 30
9 17 3500
2 56 30
125 178 3500
54 159 9000
17 33 3500
111 118 10000
145 176 3500
1 71 9000
14 134 9000
5 82 3500
22 56 9000
63 94 9000
22 136 9000
76 117 3500
39 53 3500
31 122 9000
69 86 3500
3 116 30
2 90 30
162 165 10000
23 97 9000
103 122 9000
43 119 9000
105 127 9000
24 89 30
89 115 9000
48 95 30
64 68 10000
4 133 30
62 143 3500
70 131 3500
160 172 9000
2 12 30
14 46 9000
5 17 9000
45 128 3500
51 138 9000
69 90 3500
106 148 9000
23 109 9000
113 140 9000
72 169 9000
76 145 3500
83 116 3500
134 164 9000
146 172 3500
81 130 30
102 112 9000
86 117 30
43 85 3500
22 126 9000
158 170 9000
32 60 9000
47 160 9000
105 167 9000
22 76 9000
50 68 30
17 164 9000
59 151 9000
77 114 9000
140 169 3500
44 105 30
40 160 9000
98 138 3500
7 12 3500
101 157 3500
14 145 30
61 91 3500
3 22 3500
45 86 9000
97 147 9000
81 90 3500
85 155 3500
111 134 3500
84 162 9000
30 140 9000
62 130 9000
63 122 3500
18 175 30
84 140 9000
26 71 9000
105 143 3500
78 101 3500
97 162 3500
49 147 9000
117 126 3500
142 148 9000
10 171 30
4 65 30
16 69 3500
97 98 0
10 176 30
74 125 9000
53 99 3500
31 136 30
21 29 3500
91 102 9000
153 158 9000
38 101 9000
127 166 9000
80 168 30
46 98 30
27 139 9000
100 138 9000
34 98 9000
79 170 9000
8 44 30
102 110 9000
46 67 9000
68 177 30
31 45 3500
103 145 30
30 157 9000
66 114 9000
159 166 10000
29 88 30
34 124 30
4 116 30
45 102 9000
57 126 9000
28 165 3500
61 127 3500
14 48 3500
48 102 3500
47 161 9000
27 46 3500
73 122 30
151 163 9000
48 57 10000
109 167 9000
44 118 30
76 176 9000
43 110 9000
59 62 9000
63 125 3500
32 165 9000
39 90 3500
87 139 9000
75 109 3500
32 82 3500
43 103 9000
37 103 9000
3 93 3500
119 162 3500
106 164 9000
67 148 9000
19 42 9000
7 19 9000
23 135 3500
30 141 9000
9 100 3500
86 140 9000
61 78 3500
21 162 9000
20 65 3500
114 179 9000
12 172 9000
115 130 3500
14 80 30
40 87 3500
17 119 3500
26 48 3500
98 113 30
39 144 9000
41 118 9000
63 175 9000
28 64 30
86 157 30
73 97 9000
106 110 9000
43 133 30
19 179 30
83 155 3500
22 179 9000
159 162 10000
49 100 3500
5 146 9000
9 121 9000
95 132 30
122 134 9000
17 109 3500
8 86 30
38 82 9000
2 126 30
1 53 9000
91 155 3500
4 88 30
127 144 3500
54 134 9000
61 97 3500
15 108 3500
6 44 30
42 146 9000
38 72 9000
36 79 30
14 147 9000
63 169 30
28 126 9000
22 81 9000
148 172 9000
77 106 3500
95 161 9000
50 140 3500
118 140 3500
1 32 3500
138 145 9000
3 61 3500
170 177 10000
78 84 3500
13 74 9000
99 105 10000
68 141 3500
8 96 30
24 51 3500
94 173 3500
125 128 10000
8 60 30
8 144 30
70 106 3500
59 157 3500
68 160 9000
61 68 10000
68 107 3500
3 19 3500
34 147 3500
61 111 3500
85 138 30
42 116 9000
95 147 9000
70 86 9000
37 83 30
83 174 9000
27 156 3500
13 148 30
54 130 30
19 104 9000
82 161 3500
6 48 30
5 74 9000
127 154 3500
47 156 9000
15 104 30
32 126 30
127 129 10000
47 91 3500
177 178 0
69 150 9000
132 141 10000
101 178 9000
20 71 3500
121 172 3500
116 136 9000
16 49 9000
48 139 3500
48 61 9000
119 142 9000
20 78 30
78 97 3500
75 179 30
38 167 30
15 53 9000
91 145 3500
60 152 30
76 94 3500
60 168 9000
73 116 3500
70 95 3500
92 137 9000
123 175 9000
88 102 9000
11 157 9000
62 119 3500
109 127 3500
102 162 9000
4 144 30
50 86 30
52 98 3500
65 73 3500
55 70 30
88 124 9000
44 97 30
8 150 30
70 146 30
68 131 9000
108 130 9000
81 103 9000
20 131 9000
14 21 10000
77 107 3500
33 144 9000
5 77 3500
111 162 9000
8 173 30
19 54 3500
116 119 10000
116 178 9000
13 144 30
43 78 30
62 149 9000
13 22 10000
2 21 30
60 66 10000
21 105 30
18 136 3500
101 127 30
54 121 30
106 122 9000
45 113 30
18 101 9000
9 175 30
167 177 3500
28 118 3500
60 77 3500
118 120 9000
52 146 30
48 89 9000
38 61 30
144 160 3500
29 153 9000
126 177 9000
3 23 3500
15 43 3500
28 135 9000
95 163 9000
54 147 30
30 56 9000
80 166 3500
48 93 30
9 35 3500
110 162 9000
49 53 10000
6 53 30
65 151 9000
62 175 9000
83 108 9000
39 64 30
98 148 30
113 142 3500
81 140 9000
151 179 3500
64 170 30
104 172 9000
165 169 3500
21 118 3500
116 144 3500
119 136 3500
35 142 30
93 165 9000
41 174 3500
44 71 30
38 73 9000
0 30 30
49 172 9000
91 126 9000
52 56 10000
40 73 30
144 175 3500
50 149 9000
47 61 9000
110 118 10000
51 166 9000
74 108 3500
122 128 10000
53 171 3500
88 125 9000
80 147 3500
36 110 9000
57 85 30
88 175 3500
36 168 3500
68 164 9000
49 139 3500
107 135 3500
120 151 3500
93 160 30
68 152 30
39 95 3500
41 114 9000
66 123 3500
46 170 3500
135 147 30
21 54 9000
81 171 9000
70 75 3500
5 147 9000
40 143 30
43 112 9000
21 163 9000
50 153 30
126 176 9000
97 129 9000
22 94 9000
18 179 30
51 113 9000
83 126 9000
53 154 30
59 115 9000
59 113 9000
34 79 3500
14 102 30
49 77 9000
48 145 9000
74 151 3500
18 44 3500
98 119 30
15 87 9000
62 92 3500
66 102 3500
14 172 30
20 53 9000
43 157 30
137 140 10000
154 173 3500
53 79 9000
61 171 9000
41 141 30
146 155 10000
134 160 3500
14 103 30
149 161 9000
15 136 3500
10 154 30
139 177 9000
62 147 30
24 60 9000
18 153 9000
3 87 3500
46 142 30
58 98 3500
41 149 3500
33 62 30
54 172 3500
21 102 30
25 44 3500
75 139 9000
150 176 3500
72 129 30
10 112 30
129 135 9000
46 151 9000
109 168 9000
75 76 0
88 157 30
16 61 3500
44 124 9000
73 178 9000
22 143 3500
63 101 9000
54 151 9000
77 104 9000
110 151 3500
42 131 3500
85 125 3500
81 125 9000
70 114 3500
4 105 30
5 120 9000
59 125 9000
30 118 3500
62 86 3500
1 164 30
79 125 9000
60 142 3500
78 100 3500
47 82 30
15 61 3500
76 131 9000
72 124 9000
2 17 30
18 163 30
19 70 3500
64 82 3500
87 148 3500
43 131 3500
33 164 9000
91 132 30
58 166 3500
100 134 3500
75 173 30
130 171 3500
52 104 3500
51 107 3500
46 81 9000
110 170 30
1 124 30
24 175 9000
12 115 3500
9 122 9000
12 16 10000
114 151 9000
93 112 9000
35 165 3500
15 77 30
39 161 9000
37 166 9000
85 114 9000
33 124 30
11 84 3500
137 150 30
15 27 9000
130 169 9000
14 56 3500
28 127 9000
31 75 3500
158 177 9000
71 107 3500
23 56 9000
76 98 9000
36 124 3500
18 121 3500
0 155 30
23 159 9000
57 176 9000
5 69 3500
17 64 9000
127 157 9000
95 159 9000
127 170 9000
41 159 30
35 156 3500
9 151 30
109 177 9000
146 147 20
